Info,Multi-mappings,Left-side churn,Right-side churn,Challenge level,Comments
Jsoup20,FALSE,0.01481481481,0,low,
Jsoup23,FALSE,0.04148471616,0.002272727273,low,
Jsoup24,FALSE,0,0.0005621135469,low,
Jsoup25,FALSE,0.003816793893,0.003816793893,low,
Jsoup26,FALSE,0.007692307692,0,low,
Jsoup27,FALSE,0.01428571429,0.007194244604,low,"Both returns are good candidates but based on the logic, it doesnt make sense to have multimapping, we decided to select the first one since all tools agree on that."
Jsoup28,FALSE,0.04490500864,0.06429780034,medium,
Jsoup29,FALSE,0.005524861878,0.002770083102,low,
Jsoup3,FALSE,0.02781371281,0.01377952756,medium,"File Tag.java: The entire body of method `isValidParent` has been moved to `isValidAncestor` but the method still remains in the file, thus it is not a case of renameMethodRefactoring but the logic has been moved to a method with another name."
Jsoup31,FALSE,0.004120879121,0,low,
Jsoup33,FALSE,0.001418439716,0,low,
Jsoup34,FALSE,0.003521126761,0.003521126761,low,
Jsoup35,FALSE,0.0006729475101,0,low,
Jsoup36,FALSE,0.09625668449,0.005882352941,low,
Jsoup37,FALSE,0.0008741258741,0.0008741258741,low,
Jsoup38,FALSE,0.001994680851,0,low,
Jsoup39,FALSE,0.005291005291,0,low,
Jsoup4,FALSE,0.001336302895,0.001336302895,low,
Jsoup40,FALSE,0,0.02083333333,low,
Jsoup41,FALSE,0.0008410428932,0.0008410428932,low,
Jsoup42,FALSE,0.01754385965,0.008849557522,low,
Jsoup43,FALSE,0.0008298755187,0.0008298755187,low,
Jsoup44,FALSE,0.1022727273,0,low,
Jsoup45,FALSE,0.001422475107,0.001422475107,low,
Jsoup46,FALSE,0.003773584906,0.003773584906,low,
Jsoup47,FALSE,0.003759398496,0.003759398496,low,
Jsoup48,FALSE,0.01154249738,0.001060445387,low,
Jsoup49,FALSE,0.00147275405,0.00147275405,low,
Jsoup5,FALSE,0.006309148265,0.003164556962,low,
Jsoup50,FALSE,0.05982905983,0.03083700441,low,
Jsoup51,FALSE,0.002525252525,0.002525252525,low,
Jsoup52,FALSE,0.02227171492,0.05387931034,medium,
Jsoup53,FALSE,0.0125,0,low,
Jsoup54,FALSE,0.005681818182,0,low,
Jsoup55,FALSE,0.0005780346821,0,low,
Jsoup56,FALSE,0.006505334374,0.0007851347815,low,
Jsoup57,FALSE,0.002923976608,0.002923976608,low,
Jsoup58,FALSE,0.02664576803,0.003210272873,low,
Jsoup59,FALSE,0.005319148936,0,low,
Jsoup6,FALSE,0.0008912655971,0.0008912655971,low,
Jsoup60,FALSE,0.008974358974,0,low,
Jsoup61,FALSE,0.0007751937984,0.0007751937984,low,
Jsoup62,FALSE,0.0006609385327,0.0006609385327,low,
Jsoup64,FALSE,0.0006578947368,0.0006578947368,low,
Jsoup65,FALSE,0.003555555556,0.0017809439,low,
Jsoup66,FALSE,0.005633802817,0.00352858151,low,
Jsoup67,FALSE,0.005442176871,0,low,
Jsoup68,FALSE,0.00136239782,0.005427408412,low,
Jsoup69,FALSE,0.04424778761,0,low,
Jsoup7,FALSE,0.07006369427,0,low,
Jsoup70,FALSE,0.003484320557,0.001396648045,low,
Jsoup71,FALSE,0.0207253886,0,low,
Jsoup72,FALSE,0.004210526316,0,low,
Jsoup73,FALSE,0.03977272727,0.01744186047,medium,
Jsoup74,FALSE,0.01568627451,0.003968253968,low,
Jsoup75,FALSE,0.002247191011,0.004484304933,low,
Jsoup76,FALSE,0.0006531678641,0,low,
Jsoup77,FALSE,0.006993006993,0.006993006993,low,
Jsoup78,FALSE,0.0184501845,0,low,
Jsoup79,FALSE,0.0306122449,0.01041666667,low,
Jsoup8,FALSE,0.009523809524,0.002398081535,low,
Jsoup80,FALSE,0.01379310345,0,low,
Jsoup81,FALSE,0.02120141343,0,low,
Jsoup82,FALSE,0.01111111111,0,low,
Jsoup84,FALSE,0.01117318436,0.005617977528,low,
Jsoup86,FALSE,0.01176470588,0.01176470588,low,
Jsoup87,FALSE,0.01566324033,0.0134903115,low,
Jsoup88,FALSE,0.004807692308,0.004807692308,low,
Jsoup89,TRUE,0.00956937799,0.004807692308,low,
Jsoup9,FALSE,0.0004397537379,0.0004397537379,low,
Jsoup90,FALSE,0.001662510391,0,low,
Jsoup91,FALSE,0.02712477396,0,low,
Jsoup92,FALSE,0.01893939394,0.001101928375,low,
Jsoup93,FALSE,0.008695652174,0,low,
JxPath1,FALSE,0.0019467878,0.001298701299,low,
JxPath10,FALSE,0.008403361345,0.008403361345,low,
JxPath11,FALSE,0.04929577465,0.0036900369,low,
JxPath12,FALSE,0.002747252747,0.001375515818,low,
JxPath14,FALSE,0.01237964237,0,low,
JxPath15,FALSE,0.0985915493,0.01538461538,low,
JxPath16,FALSE,0.001182732111,0.001773049645,low,
JxPath18,FALSE,0.1470588235,0.04395604396,medium,
JxPath19,FALSE,0.01115933044,0.003747657714,low,
JxPath2,FALSE,0.05844155844,0,low,
JxPath20,FALSE,0.05988023952,0.006329113924,low,
JxPath21,FALSE,0.007843137255,0.003937007874,low,
JxPath22,FALSE,0.003787878788,0.003787878788,medium,
JxPath3,FALSE,0.05882352941,0,low,
JxPath5,FALSE,0.001420454545,0.004249291785,low,
JxPath6,FALSE,0.06711409396,0.01418439716,low,
JxPath7,FALSE,0.3148148148,0.1148325359,low,"(debatable) It might be a inter-file mapping from all the files into CoreOperationRelationalExpression.java  but due to the diff simplicity we decided to remove the inter-file mappings. 
"
JxPath8,FALSE,0.05042016807,0,low,
Lang1,FALSE,0.007660167131,0.001401541696,low,
Lang10,FALSE,0,0.0102739726,low,
Lang11,FALSE,0.01194029851,0,low,
Lang12,FALSE,0.02114803625,0,low,
Lang13,FALSE,0.06484641638,0,low,
Lang14,FALSE,0.0004551661356,0,low,
Lang15,FALSE,0.003633060854,0.003633060854,low,
Lang16,FALSE,0.0007077140835,0.0007077140835,low,
Lang17,FALSE,0.024,0.06870229008,medium,
Lang18,FALSE,0.001974983542,0.001974983542,low,
Lang19,FALSE,0.1,0.03571428571,low,"(debatable) It is better ot match input.charAt(end) != ';' with the first expression, not the other ones, It is also not a multimappings due to the idea behind of the change."
Lang20,FALSE,0.0003046922608,0.0003046922608,low,
Lang21,FALSE,0.0005344735436,0.0005344735436,low,
Lang22,FALSE,0.007261410788,0.001043841336,low,
Lang23,FALSE,0.0578358209,0,low,
Lang24,FALSE,0.0007027406887,0.0007027406887,low,
Lang26,FALSE,0.0005691519636,0.0005691519636,low,
Lang27,FALSE,0.002810962755,0.0007042253521,low,
Lang28,FALSE,0.08108108108,0,low,
Lang29,FALSE,0.000548245614,0.000548245614,low,
Lang3,FALSE,0.002803083392,0,low,
Lang30,FALSE,0.006946688207,0.0008127438231,medium,(debatable) We are guided by the commenrts to understand the changes
Lang31,FALSE,0.001302507327,0,low,
Lang32,FALSE,0.01715438951,0.008146639511,low,(debatable) Move for new HashSet<IDKey>() can be justified based on the method names
Lang33,FALSE,0.0009505703422,0.0009505703422,low,
Lang34,FALSE,0.0008779631255,0.0008779631255,low,
Lang35,FALSE,0.0004459308807,0.0004459308807,low,
Lang36,FALSE,0.006355932203,0.0007102272727,low,
Lang37,FALSE,0.001810364336,0,low,
Lang38,FALSE,0.0005691519636,0,low,
Lang39,FALSE,0.0005136986301,0,low,
Lang4,FALSE,0.04705882353,0.04705882353,low,
Lang40,FALSE,0.001385521302,0.0001734003815,low,The last return statements in the method containsIgnoreCase should not be matched due to the change of the logic.
Lang41,FALSE,0.02025072324,0.001964636542,low,
Lang43,FALSE,0.002105263158,0,low,
Lang44,FALSE,0.004195804196,0,low,
Lang45,FALSE,0.004636785162,0,low,
Lang46,FALSE,0.01156069364,0.008120649652,low,
Lang47,FALSE,0.002207505519,0,low,
Lang48,FALSE,0.004722550177,0,low,
Lang49,FALSE,0.003171247357,0,low,
Lang50,FALSE,0.003434459073,0.005711022273,low,
Lang51,FALSE,0.001027749229,0,low,
Lang52,FALSE,0.005788712012,0,low,
Lang53,FALSE,0.00202020202,0.00202020202,low,
Lang54,FALSE,0.01020408163,0,low,
Lang55,FALSE,0.007547169811,0,low,
Lang56,FALSE,0.003440366972,0.001149425287,low,
Lang57,FALSE,0.003436426117,0.003436426117,low,
Lang58,FALSE,0.0006150061501,0.0012292563,low,
Lang59,FALSE,0.0004230118443,0.0004230118443,low,
Lang6,FALSE,0.008,0.008,low,
Lang60,FALSE,0.0008460236887,0.0008460236887,low,
Lang61,FALSE,0.0004230118443,0.0004230118443,low,
Lang63,FALSE,0.004854368932,0.03149606299,low,
Lang64,FALSE,0.09090909091,0,low,
Lang65,FALSE,0.03033367037,0,low,
Lang7,FALSE,0.002109704641,0.002109704641,low,
Lang8,FALSE,0.0008,0.001598721023,medium,
Lang9,FALSE,0.003448275862,0,low,
Math1,FALSE,0.003294892916,0,low,
Math10,FALSE,0.0005672149745,0,low,
Math100,FALSE,0.009966777409,0.009966777409,low,
Math101,FALSE,0.003683241252,0.00184501845,low,
Math102,FALSE,0.04038004751,0,low,
Math103,FALSE,0.04739336493,0,low,
Math104,FALSE,0.003816793893,0.003816793893,low,
Math105,FALSE,0.001926782274,0.001926782274,low,
Math106,FALSE,0.03493449782,0,low,
Math11,FALSE,0.004166666667,0.004166666667,low,
Math12,FALSE,0.02312138728,0.005882352941,low,
Math13,FALSE,0.01567944251,0,low,
Math14,FALSE,0.0288184438,0.01173020528,low,
Math15,FALSE,0.0005173305742,0.0002587322122,low,
Math16,FALSE,0.005434782609,0.0005201560468,low,
Math17,FALSE,0.001596169194,0,low,
Math18,FALSE,0.004332129964,0.002892263196,low,
Math19,FALSE,0.009413468501,0,low,
Math2,FALSE,0.002994011976,0.002994011976,low,
Math20,FALSE,0.001470588235,0.0007358351729,low,
Math21,FALSE,0.07344632768,0.05747126437,medium,
Math22,FALSE,0.004024144869,0.004024144869,low,
Math23,FALSE,0.02839116719,0.006451612903,medium,We beleive this mappings represesnts the changes in the most understandable manner.
Math24,FALSE,0.006688963211,0.006688963211,low,
Math25,FALSE,0.008287292818,0,low,
Math26,FALSE,0.003003003003,0.003003003003,low,
Math27,FALSE,0.001501501502,0.001501501502,low,
Math28,FALSE,0.01694915254,0,low,
Math29,FALSE,0.01777251185,0.004801920768,medium,
Math3,FALSE,0.002105263158,0,low,
Math30,FALSE,0.004273504274,0.004273504274,low,
Math31,FALSE,0.07182320442,0.1641791045,high,"(debatable) there is no clear perfect diff for this case, we decided to come up with the most clean way of representing the changes by having lowest noise in the diff while showing the most important changes in an understandable manner."
Math32,FALSE,0.002109704641,0.002109704641,low,
Math33,FALSE,0.001605136437,0.001605136437,low,
Math34,FALSE,0.004739336493,0.004739336493,low,
Math35,FALSE,0.01785714286,0.01785714286,low,
Math36,FALSE,0.01048034934,0,low,
Math37,FALSE,0.01135442011,0.001638001638,low,
Math38,FALSE,0.001611603546,0.001611603546,low,
Math39,FALSE,0.02380952381,0,low,
Math4,FALSE,0.01680672269,0,low,
Math40,FALSE,0.01985111663,0.005037783375,low,
Math41,FALSE,0.001612903226,0.001612903226,low,
Math42,FALSE,0.00481540931,0.001610305958,low,
Math43,FALSE,0.004054054054,0.004054054054,low,
Math44,FALSE,0.01503759398,0.002538071066,low,
Math45,FALSE,0.01798561151,0,low,
Math46,FALSE,0.001687763713,0.001687763713,low,
Math47,FALSE,0.004226542688,0.002540220152,low,
Math48,FALSE,0.01102941176,0,low,
Math49,FALSE,0.004324324324,0.004324324324,low,The problem with the qualified name cannot be fixed due to the tree generation
Math5,FALSE,0.0008123476848,0.0008123476848,low,
Math50,FALSE,0,0.0147601476,low,
Math51,FALSE,0.03284671533,0,low,
Math52,FALSE,0.003875968992,0.002909796314,low,
Math53,FALSE,0.00293255132,0,low,
Math54,FALSE,0.002909393184,0.0004166666667,low,
Math55,TRUE,0.03202846975,0.001834862385,medium,
Math56,FALSE,0.003367003367,0.02310231023,low,
Math57,FALSE,0.003003003003,0.003003003003,low,
Math58,FALSE,0.002976190476,0.002976190476,low,
Math59,FALSE,0.0002862049227,0.0002862049227,low,
Math6,FALSE,0.003789929616,0.004329004329,low,
Math60,FALSE,0.01219512195,0.0395256917,low,
Math61,FALSE,0.008298755187,0.008298755187,low,
Math62,TRUE,0.01463414634,0.01941747573,medium,???
Math63,FALSE,0.0005035246727,0.0005035246727,low,
Math64,FALSE,0.02483069977,0.009174311927,low,"Although R272-R274 copies the content of the residual into qtf, if we match residuals -> qtf, the diff wont be helpful."
Math65,FALSE,0.005464480874,0.01886792453,low,??? Tree Structure issue for the  operator
Math66,FALSE,0.04700854701,0.08979591837,medium,
Math67,FALSE,0.006289308176,0.006289308176,low,
Math68,FALSE,0.01390498262,0.002344665885,low,
Math69,FALSE,0.003558718861,0.003558718861,low,
Math7,FALSE,0.01877934272,0.02107728337,low,
Math70,FALSE,0.009174311927,0.009174311927,low,
Math71,FALSE,0.01100628931,0,low,
Math72,FALSE,0.006269592476,0.006269592476,low,
Math73,FALSE,0.01253918495,0,low,
Math74,TRUE,0.01736972705,0.01,medium,Entire for loop and its body its replaced with the array assignment
Math75,FALSE,0.001686340641,0.001686340641,low,
Math76,FALSE,0.03153153153,0.01826484018,low,
Math77,FALSE,0.0004854368932,0.004833252779,low,
Math78,FALSE,0.03188405797,0,low,
Math79,FALSE,0.001202645821,0.001202645821,low,
Math8,FALSE,0.01015228426,0.01015228426,low,
Math80,FALSE,0.0005425935974,0.0005425935974,low,
Math81,FALSE,0.00217037439,0.001628664495,low,
Math82,FALSE,0.005102040816,0.005102040816,low,
Math83,FALSE,0.005244755245,0.005244755245,low,
Math84,FALSE,0.06206896552,0,low,
Math85,FALSE,0.004149377593,0.004149377593,low,
Math86,FALSE,0.008474576271,0.008474576271,low,
Math87,FALSE,0.00365630713,0.007285974499,low,
Math88,FALSE,0.009107468124,0.01090909091,low,(debatable)
Math89,FALSE,0.008097165992,0,low,
Math9,FALSE,0.008810572687,0.004424778761,low,
Math90,FALSE,0.00612244898,0,low,
Math91,FALSE,0.00364298725,0.00364298725,low,
Math92,FALSE,0.04220499569,0.005366726297,medium,"binomialCoefficientDouble(n, k) is moved within the methods"
Math93,FALSE,0.009225092251,0.001858736059,low,
Math94,FALSE,0.0009345794393,0.0009345794393,low,(debatable) there is no correct mapping for this case
Math95,FALSE,0.01530612245,0.005154639175,low,
Math96,FALSE,0.00114416476,0.00114416476,low,(debatable) please check again (rhs)
Math97,FALSE,0.05734767025,0.007547169811,low,
Math98,FALSE,0.000756429652,0.000756429652,low,
Math99,FALSE,0.00651465798,0,low,
Mockito1,FALSE,0.06417112299,0.005681818182,low,
Mockito10,FALSE,0.05988023952,0.03086419753,low,(debatable)  The return statement: The mock setting in the new method comes from the method parameter. Thus it is better not to map it.
Mockito11,FALSE,0.1285714286,0.01612903226,low,
Mockito12,FALSE,0.1333333333,0,low,
Mockito13,FALSE,0.02380952381,0.008064516129,low,
Mockito14,FALSE,0.01792114695,0.003636363636,low,
Mockito15,FALSE,0.06818181818,0,low,
Mockito16,FALSE,0.002923976608,0.002340550029,low,
Mockito17,FALSE,0.04864864865,0.01123595506,low,
Mockito18,FALSE,0.01639344262,0,low,
Mockito19,FALSE,0.08996539792,0.0295202952,low,
Mockito2,FALSE,0.2,0,low,
Mockito20,FALSE,0.02727272727,0.01834862385,low,
Mockito21,FALSE,0.3278688525,0.08888888889,medium,???
Mockito22,FALSE,0.06976744186,0.0243902439,low,
Mockito23,FALSE,0.124137931,0.02307692308,low,???
Mockito24,FALSE,0.008130081301,0.008130081301,low,
Mockito25,FALSE,0.2396694215,0.0612244898,medium,
Mockito26,FALSE,0.01470588235,0.01470588235,low,
Mockito27,FALSE,0.009174311927,0.01818181818,low,
Mockito28,FALSE,0.01923076923,0.009708737864,low,
Mockito29,FALSE,0.0243902439,0.0243902439,low,
Mockito3,FALSE,0.103030303,0.01986754967,medium,???
Mockito30,FALSE,0.004739336493,0.003164556962,low,
Mockito31,FALSE,0.03797468354,0.01298701299,low,
Mockito32,FALSE,0.06944444444,0.01470588235,low,
Mockito33,FALSE,0.08571428571,0.007751937984,low,(debatable) last return statement in hasSameMethod (L99 -> R110):  we decided to map them since they are both the last statement in the method.
Mockito34,FALSE,0.008928571429,0.008928571429,low,
Mockito35,FALSE,0.004172461752,0.004172461752,low,
Mockito36,FALSE,0.01809954751,0,low,
Mockito37,FALSE,0.1095890411,0,low,
Mockito38,FALSE,0.02,0.02,low,
Mockito4,FALSE,0.006218905473,0.002496878901,low,
Mockito5,FALSE,0.007462686567,0.007462686567,low,
Mockito6,FALSE,0.0227014756,0.0227014756,low,
Mockito7,FALSE,0.001594896332,0,low,
Mockito8,FALSE,0.001597444089,0.001597444089,low,
Mockito9,FALSE,0.1162790698,0,low,
Time1,FALSE,0.007745933385,0.003112840467,low,
Time10,FALSE,0.005780346821,0.002898550725,low,
Time11,FALSE,0.005896226415,0.004722550177,low,
Time12,FALSE,0.003152443143,0.000451569203,low,
Time13,FALSE,0.002670940171,0.0005353319058,low,
Time14,FALSE,0.01366120219,0,low,
Time15,FALSE,0.009090909091,0,low,
Time16,FALSE,0.00105374078,0.00105374078,low,The return statement in L1174 is not as same as R1181 but the variable instant has been clearly moved from the method invocation to the return statement.
Time17,FALSE,0.01383551115,0.003881987578,low,
Time18,FALSE,0.01086956522,0,low,
Time19,FALSE,0.0007824726135,0.0007824726135,low,
Time2,FALSE,0.005447470817,0.0007818608288,low,
Time20,TRUE,0.002827854366,0.0007084661707,medium,
Time22,FALSE,0.0096,0.001612903226,low,
Time23,FALSE,0.007042253521,0.00626468285,low,
Time24,FALSE,0.009803921569,0,low,
Time25,FALSE,0.00714853058,0,low,
Time27,FALSE,0.001070663812,0,low,
Time3,FALSE,0.0134589502,0,low,
Time4,FALSE,0.001002004008,0.001002004008,low,
Time5,FALSE,0.007290400972,0.003658536585,medium,"(debatable) It is possible to match number literals, however due to the size of change, it makes the diff higher to undestand. Thus, we beleive these mappings are more accurate"
Time6,FALSE,0.02278702892,0,low,
Time7,FALSE,0.001049317943,0.001049317943,low,
Time8,FALSE,0.003767897513,0.001510574018,medium,"Based on the execution flow, we have concluded the move of the condition from L272 to R282."
Time9,FALSE,0.007656967841,0.002309468822,low,
