JacksonDatabind/35,Extract Variable	t : JsonToken in method private _deserialize(p JsonParser  ctxt DeserializationContext) : Object from class com.fasterxml.jackson.databind.jsontype.impl.AsWrapperTypeDeserializer,EXTRACT_VARIABLE,0,0,2,2,3,3,0,0,0,0,2,2,3,3,0,0,0,0,2,2,2,3,0,0,0,0
JacksonDatabind/38,Extract Variable	b : TypeBindings in method public construct(cls Class<?>) : SimpleType from class com.fasterxml.jackson.databind.type.SimpleType,EXTRACT_VARIABLE,0,0,3,3,0,0,0,0,0,0,2,2,8,1,0,0,0,0,2,2,0,1,0,0,0,0
JacksonDatabind/53,Extract Method	private _bindingsForSubtype(baseType JavaType  typeParamCount int  subclass Class<?>) : TypeBindings extracted from public constructSpecializedType(baseType JavaType  subclass Class<?>) : JavaType in class com.fasterxml.jackson.databind.type.TypeFactory,EXTRACT_OPERATION,0,0,67,67,0,2,1,1,0,0,63,63,5,6,1,1,0,0,58,58,7,11,1,1,0,0
JacksonDatabind/53,Extract Variable	baseCount : int in method private _bindingsForSubtype(baseType JavaType  typeParamCount int  subclass Class<?>) : TypeBindings from class com.fasterxml.jackson.databind.type.TypeFactory,EXTRACT_VARIABLE,0,0,9,9,0,0,0,0,0,0,7,7,2,2,0,0,0,0,7,7,3,2,0,0,0,0
JacksonDatabind/53,Extract Variable	key : Object in method protected _fromClass(context ClassStack  rawType Class<?>  bindings TypeBindings) : JavaType from class com.fasterxml.jackson.databind.type.TypeFactory,EXTRACT_VARIABLE,0,0,4,4,0,0,0,0,0,0,1,1,4,3,0,0,0,0,2,2,2,2,0,0,0,0
JacksonDatabind/60,Extract Variable	rr : TypeSerializerRerouter in method public serializeWithType(bean Object  gen JsonGenerator  provider SerializerProvider  typeSer0 TypeSerializer) : void from class com.fasterxml.jackson.databind.ser.std.JsonValueSerializer,EXTRACT_VARIABLE,0,0,2,2,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,2,0,0,0,0
JacksonDatabind/66,Extract Variable	tb : TokenBuffer in method public deserializeKey(key String  ctxt DeserializationContext) : Object from class com.fasterxml.jackson.databind.deser.std.StdKeyDeserializer.DelegatingKD,EXTRACT_VARIABLE,0,0,2,2,2,0,0,0,0,0,2,2,0,0,0,0,0,0,1,1,4,1,0,0,0,0
JacksonDatabind/69,Change Return Type	void to boolean in method protected verifyNonDup(newOne AnnotatedWithParams  typeIndex int  explicit boolean) : boolean from class com.fasterxml.jackson.databind.deser.impl.CreatorCollector,CHANGE_RETURN_TYPE,0,0,35,35,0,0,1,1,0,0,35,35,0,0,1,1,0,0,35,35,0,0,1,1,0,0
JacksonDatabind/73,Change Return Type	void to JsonProperty.Access in method public removeNonVisible(inferMutators boolean) : JsonProperty.Access from class com.fasterxml.jackson.databind.introspect.POJOPropertyBuilder,CHANGE_RETURN_TYPE,0,0,32,32,0,0,1,1,0,0,32,32,0,0,1,1,0,0,32,32,0,0,1,1,0,0
JacksonDatabind/75,Add Parameter	defaultValue : Boolean in method protected _isShapeWrittenUsingIndex(enumClass Class<?>  format JsonFormat.Value  fromClass boolean  defaultValue Boolean) : Boolean from class com.fasterxml.jackson.databind.ser.std.EnumSerializer,ADD_PARAMETER,0,0,22,22,0,0,1,1,0,0,22,22,0,0,1,1,0,0,22,22,0,0,1,1,0,0
JacksonDatabind/98,Extract Variable	v : Object in method public complete(p JsonParser  ctxt DeserializationContext  buffer PropertyValueBuffer  creator PropertyBasedCreator) : Object from class com.fasterxml.jackson.databind.deser.impl.ExternalTypeHandler,EXTRACT_VARIABLE,0,0,2,2,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0
JacksonXml/4,Extract Variable	rootName : QName in method protected _serializeXmlNull(jgen JsonGenerator) : void from class com.fasterxml.jackson.dataformat.xml.ser.XmlSerializerProvider,EXTRACT_VARIABLE,0,0,2,2,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0
Jsoup/28,Inline Variable	origNameRef : String in method package consumeCharacterReference(additionalAllowedCharacter Character  inAttribute boolean) : Character from class org.jsoup.parser.Tokeniser,INLINE_VARIABLE,0,0,2,2,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0
Jsoup/28,Extract Variable	found : boolean in method package consumeCharacterReference(additionalAllowedCharacter Character  inAttribute boolean) : Character from class org.jsoup.parser.Tokeniser,EXTRACT_VARIABLE,0,0,1,1,0,1,0,0,0,0,1,1,2,1,0,0,0,0,1,1,0,1,0,0,0,0
Jsoup/3,Rename Method	package isValidParent(child Tag) : boolean renamed to package isValidAncestor(child Tag) : boolean in class org.jsoup.parser.Tag,RENAME_METHOD,0,0,11,11,0,0,1,1,0,0,11,11,0,0,1,1,0,0,11,11,0,0,1,1,0,0
Jsoup/66,Add Parameter	owner : Element in method package NodeList(owner Element  initialCapacity int) from class org.jsoup.nodes.Element.NodeList,ADD_PARAMETER,0,0,4,4,0,0,1,1,0,0,2,2,0,2,0,0,0,1,4,4,0,0,1,1,0,0
Jsoup/8,Extract Method	private getOutputSettings() : Document.OutputSettings extracted from protected outerHtml(accum StringBuilder) : void in class org.jsoup.nodes.Node,EXTRACT_OPERATION,0,0,7,7,0,0,1,1,0,0,2,2,3,5,0,0,0,1,7,7,0,0,1,1,0,0
Jsoup/92,Change Return Type	void to Attributes in method public add(key String  value String) : Attributes from class org.jsoup.nodes.Attributes,CHANGE_RETURN_TYPE,0,0,9,9,0,0,1,1,0,0,9,9,0,0,1,1,0,0,9,9,0,0,1,1,0,0
Jsoup/92,Change Method Access Modifier	private to public in method public add(key String  value String) : Attributes from class org.jsoup.nodes.Attributes,CHANGE_OPERATION_ACCESS_MODIFIER,0,0,9,9,0,0,1,1,0,0,9,9,0,0,1,1,0,0,9,9,0,0,1,1,0,0
JxPath/18,Inline Variable	name : QName in method public nextNode() : boolean from class org.apache.commons.jxpath.ri.axes.AttributeContext,INLINE_VARIABLE,0,0,2,2,0,1,0,0,0,0,2,2,3,1,0,0,0,0,2,2,1,1,0,0,0,0
JxPath/21,Extract Variable	baseValue : Object in method public getLength() : int from class org.apache.commons.jxpath.ri.model.beans.PropertyPointer,EXTRACT_VARIABLE,0,0,3,3,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,3,0,0,0,0,0,0
JxPath/6,Split Conditional	if(l instanceof InitialContext || l instanceof SelfContext) to [if(l instanceof InitialContext)  if(l instanceof SelfContext)] in method protected equal(context EvalContext  left Expression  right Expression) : boolean from class org.apache.commons.jxpath.ri.compiler.CoreOperationCompare,SPLIT_CONDITIONAL,0,0,33,33,0,2,1,1,0,0,35,35,0,0,1,1,0,0,35,35,0,0,1,1,0,0
Lang/15,Change Variable Type	entry : Map.Entry<TypeVariable<?> Type> to var : TypeVariable<?> in method private isAssignable(type Type  toParameterizedType ParameterizedType  typeVarAssigns Map<TypeVariable<?> Type>) : boolean from class org.apache.commons.lang3.reflect.TypeUtils,CHANGE_VARIABLE_TYPE,0,0,8,8,0,4,0,0,0,0,9,9,6,3,0,0,0,0,8,8,2,4,0,0,0,0
Lang/15,Rename Variable	entry : Map.Entry<TypeVariable<?> Type> to var : TypeVariable<?> in method private isAssignable(type Type  toParameterizedType ParameterizedType  typeVarAssigns Map<TypeVariable<?> Type>) : boolean from class org.apache.commons.lang3.reflect.TypeUtils,RENAME_VARIABLE,0,0,8,8,0,4,0,0,0,0,9,9,6,3,0,0,0,0,8,8,2,4,0,0,0,0
Lang/29,Change Return Type	float to int in method package toJavaVersionInt(version String) : int from class org.apache.commons.lang3.SystemUtils,CHANGE_RETURN_TYPE,0,0,6,6,0,0,1,1,0,0,6,6,0,0,1,1,0,0,6,6,0,0,1,1,0,0
Lang/30,Change Parameter Type	cs : CharSequence to cs : String in method public containsAny(cs String  searchChars char[]) : boolean from class org.apache.commons.lang3.StringUtils,CHANGE_PARAMETER_TYPE,0,0,11,11,1,0,0,0,0,0,7,7,6,4,0,0,0,0,7,7,3,4,0,0,0,0
Lang/30,Change Parameter Type	cs : CharSequence to cs : String in method public containsAny(cs String  searchChars String) : boolean from class org.apache.commons.lang3.StringUtils,CHANGE_PARAMETER_TYPE,0,0,3,3,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,3,0,0,0,0,0,0
Lang/32,Extract Variable	registry : Set<IDKey> in method package isRegistered(value Object) : boolean from class org.apache.commons.lang3.builder.HashCodeBuilder,EXTRACT_VARIABLE,0,0,3,3,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,3,0,0,0,0,0,0
Lang/32,Extract Variable	s : Set<IDKey> in method package unregister(value Object) : void from class org.apache.commons.lang3.builder.HashCodeBuilder,EXTRACT_VARIABLE,0,0,2,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0
Lang/46,Add Parameter	escapeForwardSlash : boolean in method private escapeJavaStyleString(str String  escapeSingleQuotes boolean  escapeForwardSlash boolean) : String from class org.apache.commons.lang.StringEscapeUtils,ADD_PARAMETER,0,0,18,18,0,0,1,1,0,0,18,18,0,0,1,1,0,0,18,18,0,0,1,1,0,0
Lang/46,Add Parameter	escapeForwardSlash : boolean in method private escapeJavaStyleString(out Writer  str String  escapeSingleQuote boolean  escapeForwardSlash boolean) : void from class org.apache.commons.lang.StringEscapeUtils,ADD_PARAMETER,0,0,82,82,0,0,1,1,0,0,82,82,0,0,1,1,0,0,82,82,0,0,1,1,0,0
Lang/56,Add Attribute Modifier	transient in attribute private mRules : Rule[] from class org.apache.commons.lang.time.FastDateFormat,ADD_ATTRIBUTE_MODIFIER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Math/21,Rename Variable	isi : int to isr : int in method public RectangularCholeskyDecomposition(matrix RealMatrix  small double) from class org.apache.commons.math3.linear.RectangularCholeskyDecomposition,RENAME_VARIABLE,0,0,7,7,0,0,0,0,0,0,7,7,2,0,0,0,0,0,5,5,0,2,0,0,0,0
Math/21,Rename Variable	tmp : int to tmpIndex : int in method public RectangularCholeskyDecomposition(matrix RealMatrix  small double) from class org.apache.commons.math3.linear.RectangularCholeskyDecomposition,RENAME_VARIABLE,0,0,4,4,0,0,0,0,0,0,4,4,1,0,0,0,0,0,2,2,0,2,0,0,0,0
Math/30,Change Variable Type	n1n2prod : int to n1n2prod : double in method private calculateAsymptoticPValue(Umin double  n1 int  n2 int) : double from class org.apache.commons.math3.stat.inference.MannWhitneyUTest,CHANGE_VARIABLE_TYPE,0,0,2,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0
Math/31,Rename Variable	cN : double to dN : double in method public evaluate(x double  epsilon double  maxIterations int) : double from class org.apache.commons.math3.util.ContinuedFraction,RENAME_VARIABLE,0,0,0,0,5,2,0,0,0,0,2,2,10,0,0,0,0,0,1,1,0,1,0,0,0,0
Math/31,Rename Variable	q1 : double to dN : double in method public evaluate(x double  epsilon double  maxIterations int) : double from class org.apache.commons.math3.util.ContinuedFraction,RENAME_VARIABLE,0,0,2,2,1,2,0,0,0,0,4,4,0,0,0,0,0,0,3,3,0,1,0,0,0,0
Math/55,Extract Variable	x2 : double in method public crossProduct(v1 Vector3D  v2 Vector3D) : Vector3D from class org.apache.commons.math.geometry.Vector3D,EXTRACT_VARIABLE,0,0,19,19,0,0,0,0,0,0,0,0,1,19,0,0,0,0,0,0,1,19,0,0,0,0
Math/57,Change Variable Type	sum : int to sum : double in method private chooseInitialCenters(points Collection<T>  k int  random Random) : List<Cluster<T>> from class org.apache.commons.math.stat.clustering.KMeansPlusPlusClusterer,CHANGE_VARIABLE_TYPE,0,0,3,3,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,3,0,0,0,0,0,0
Math/66,Remove Parameter	f : UnivariateRealFunction in method private localMin(isMinim boolean  f UnivariateRealFunction  goalType GoalType  lo double  mid double  hi double  eps double  t double) : double from class org.apache.commons.math.optimization.univariate.BrentOptimizer,REMOVE_PARAMETER,0,0,130,130,0,3,1,1,0,0,133,133,6,0,1,1,0,0,131,131,0,2,1,1,0,0
Math/68,Extract Variable	current : VectorialPointValuePair in method protected doOptimize() : VectorialPointValuePair from class org.apache.commons.math.optimization.general.LevenbergMarquardtOptimizer,EXTRACT_VARIABLE,0,0,3,3,1,1,0,0,0,0,4,4,0,0,0,0,0,0,4,4,0,0,0,0,0,0
Math/79,Change Variable Type	sum : int to sum : double in method public distance(p1 int[]  p2 int[]) : double from class org.apache.commons.math.util.MathUtils,CHANGE_VARIABLE_TYPE,0,0,2,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0
Math/79,Change Variable Type	dp : int to dp : double in method public distance(p1 int[]  p2 int[]) : double from class org.apache.commons.math.util.MathUtils,CHANGE_VARIABLE_TYPE,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Math/8,Change Variable Type	out : T[] to out : Object[] in method public sample(sampleSize int) : Object[] from class org.apache.commons.math3.distribution.DiscreteDistribution,CHANGE_VARIABLE_TYPE,0,0,2,2,0,1,0,0,0,0,2,2,2,1,0,0,0,0,2,2,0,1,0,0,0,0
Math/8,Change Return Type	T[] to Object[] in method public sample(sampleSize int) : Object[] from class org.apache.commons.math3.distribution.DiscreteDistribution,CHANGE_RETURN_TYPE,0,0,14,14,0,3,1,1,0,0,16,16,2,1,1,1,0,0,16,16,0,1,1,1,0,0
Math/90,Extract Method	public addValue(v Comparable<?>) : void extracted from public addValue(v Object) : void in class org.apache.commons.math.stat.Frequency,EXTRACT_OPERATION,0,0,20,20,0,0,1,1,0,0,16,16,4,4,0,0,1,1,16,16,4,4,0,0,1,1
Math/91,Change Variable Type	nOd : double to nOd : long in method public compareTo(object Fraction) : int from class org.apache.commons.math.fraction.Fraction,CHANGE_VARIABLE_TYPE,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0
Mockito/10,Extract Method	private propagateSerializationSettings(mockSettings MockSettings  parentMockSettings MockCreationSettings) : MockSettings extracted from private withSettingsUsing(returnTypeGenericMetadata GenericMetadataSupport) : MockSettings in class org.mockito.internal.stubbing.defaultanswers.ReturnsDeepStubs,EXTRACT_OPERATION,0,0,9,9,0,0,1,1,0,0,7,7,2,2,1,1,0,0,7,7,2,2,1,1,0,0
Mockito/10,Add Parameter	parentMock : Object in method private newDeepStubMock(returnTypeGenericMetadata GenericMetadataSupport  parentMock Object) : Object from class org.mockito.internal.stubbing.defaultanswers.ReturnsDeepStubs,ADD_PARAMETER,0,0,6,6,0,0,1,1,0,0,6,6,0,0,1,1,0,0,6,6,0,0,1,1,0,0
Mockito/10,Add Parameter	parentMockSettings : MockCreationSettings in method private withSettingsUsing(returnTypeGenericMetadata GenericMetadataSupport  parentMockSettings MockCreationSettings) : MockSettings from class org.mockito.internal.stubbing.defaultanswers.ReturnsDeepStubs,ADD_PARAMETER,0,0,9,9,0,0,1,1,0,0,7,7,2,2,1,1,0,0,7,7,2,2,1,1,0,0
Mockito/16,Inline Method	public mock(classToMock Class<T>  mockSettings MockSettings) : T inlined to public mock(classToMock Class<T>  mockSettings MockSettings  shouldResetOngoingStubbing boolean) : T in class org.mockito.internal.MockitoCore,INLINE_OPERATION,0,0,11,11,0,0,1,1,0,0,4,4,7,7,0,0,1,1,4,4,7,7,0,0,1,1
Mockito/19,Add Parameter	fields : List<Field> in method public filterCandidate(mocks Collection<Object>  field Field  fields List<Field>  fieldInstance Object) : OngoingInjecter from class org.mockito.internal.configuration.injection.filter.TypeBasedCandidateFilter,ADD_PARAMETER,0,0,14,14,0,0,1,1,0,0,14,14,0,0,1,1,0,0,14,14,0,0,1,1,0,0
Mockito/19,Add Parameter	fields : List<Field> in method public filterCandidate(mocks Collection<Object>  field Field  fields List<Field>  fieldInstance Object) : OngoingInjecter from class org.mockito.internal.configuration.injection.filter.FinalMockCandidateFilter,ADD_PARAMETER,17,2,29,12,0,0,3,1,0,0,29,12,0,0,3,1,0,0,29,12,0,0,3,1,0,0
Mockito/19,Add Parameter	fields : List<Field> in method public filterCandidate(mocks Collection<Object>  field Field  fields List<Field>  fieldInstance Object) : OngoingInjecter from class org.mockito.internal.configuration.injection.filter.NameBasedCandidateFilter,ADD_PARAMETER,0,0,17,17,0,0,1,1,0,0,17,17,0,0,1,1,0,0,17,17,0,0,1,1,0,0
Mockito/19,Rename Parameter	fieldInstance : Object to instance : Object in method public filterCandidate(mocks Collection<Object>  fieldToBeInjected Field  fields List<Field>  instance Object) : OngoingInjecter from class org.mockito.internal.configuration.injection.filter.MockCandidateFilter,RENAME_PARAMETER,0,0,2,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0
Mockito/19,Add Parameter	fields : List<Field> in method public filterCandidate(mocks Collection<Object>  fieldToBeInjected Field  fields List<Field>  instance Object) : OngoingInjecter from class org.mockito.internal.configuration.injection.filter.MockCandidateFilter,ADD_PARAMETER,0,0,5,5,0,1,1,1,0,0,6,6,0,0,1,1,0,0,6,6,0,0,1,1,0,0
Mockito/21,Rename Method	private withOuterClass(cls Class<T>) : T renamed to private withParams(cls Class<T>  params Object...) : T in class org.mockito.internal.creation.instance.ConstructorInstantiator,RENAME_METHOD,0,0,10,10,0,8,1,1,0,0,17,17,5,1,1,1,0,0,12,12,1,6,1,1,0,0
Mockito/21,Add Parameter	params : Object... in method private withParams(cls Class<T>  params Object...) : T from class org.mockito.internal.creation.instance.ConstructorInstantiator,ADD_PARAMETER,0,0,10,10,0,8,1,1,0,0,17,17,5,1,1,1,0,0,12,12,1,6,1,1,0,0
Mockito/21,Add Method Modifier	static in method private withParams(cls Class<T>  params Object...) : T from class org.mockito.internal.creation.instance.ConstructorInstantiator,ADD_METHOD_MODIFIER,0,0,10,10,0,8,1,1,0,0,17,17,5,1,1,1,0,0,12,12,1,6,1,1,0,0
Mockito/23,Add Attribute Modifier	transient in attribute private mockitoCore : MockitoCore from class org.mockito.internal.stubbing.defaultanswers.ReturnsDeepStubs,ADD_ATTRIBUTE_MODIFIER,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Mockito/23,Add Attribute Modifier	transient in attribute private delegate : ReturnsEmptyValues from class org.mockito.internal.stubbing.defaultanswers.ReturnsDeepStubs,ADD_ATTRIBUTE_MODIFIER,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Mockito/25,Add Parameter	returnTypeGenericMetadata : GenericMetadataSupport in method private getMock(invocation InvocationOnMock  returnTypeGenericMetadata GenericMetadataSupport) : Object from class org.mockito.internal.stubbing.defaultanswers.ReturnsDeepStubs,ADD_PARAMETER,0,0,14,14,0,0,1,1,0,0,14,14,1,0,1,1,0,0,14,14,0,0,1,1,0,0
Mockito/25,Parameterize Variable	mock : Object to mock : Object in method private recordDeepStubMock(mock Object  container InvocationContainerImpl) : Object from class org.mockito.internal.stubbing.defaultanswers.ReturnsDeepStubs,PARAMETERIZE_VARIABLE,1,0,5,4,0,0,0,0,0,0,2,1,4,3,0,0,0,0,2,1,0,3,0,0,0,0
Mockito/25,Remove Parameter	invocation : InvocationOnMock in method private recordDeepStubMock(invocation InvocationOnMock  container InvocationContainerImpl) : Object from class org.mockito.internal.stubbing.defaultanswers.ReturnsDeepStubs,REMOVE_PARAMETER,7,1,17,10,0,0,2,1,0,0,14,7,13,3,2,1,0,0,14,7,1,3,2,1,0,0
Mockito/3,Extract Method	private uniqueMatcherSet(indexOfVararg int) : Set<Matcher> extracted from public captureArgumentsFrom(invocation Invocation) : void in class org.mockito.internal.invocation.InvocationMatcher,EXTRACT_OPERATION,0,0,28,28,1,1,1,1,0,0,25,25,8,4,1,1,0,0,28,28,1,1,1,1,0,0
Mockito/3,Rename Variable	m : Matcher to matcher : Matcher in method private uniqueMatcherSet(indexOfVararg int) : Set<Matcher> from class org.mockito.internal.invocation.InvocationMatcher,RENAME_VARIABLE,0,0,2,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0
Mockito/30,Add Parameter	obj : Object in method public smartNullPointerException(obj Object  location Location) : void from class org.mockito.exceptions.Reporter,ADD_PARAMETER,0,0,6,6,0,0,1,1,0,0,1,1,2,5,0,0,0,1,6,6,0,0,1,1,0,0
Mockito/5,Change Variable Type	e : ArgumentsAreDifferent to e : AssertionError in method public verify(data VerificationData) : void from class org.mockito.internal.verification.VerificationOverTimeImpl,CHANGE_VARIABLE_TYPE,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Time/20,Extract Variable	best : String in method public parseInto(bucket DateTimeParserBucket  text String  position int) : int from class org.joda.time.format.DateTimeFormatterBuilder.TimeZoneId,EXTRACT_VARIABLE,0,0,4,4,0,0,0,0,0,0,2,2,4,2,0,0,0,0,2,2,3,2,0,0,0,0
Time/5,Extract Variable	totalMonths : long in method public normalizedStandard(type PeriodType) : Period from class org.joda.time.Period,EXTRACT_VARIABLE,0,0,4,4,0,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,6,4,0,0,0,0
Time/5,Extract Variable	normalizedYears : int in method public normalizedStandard(type PeriodType) : Period from class org.joda.time.Period,EXTRACT_VARIABLE,0,0,2,2,0,0,0,0,0,0,0,0,7,2,0,0,0,0,0,0,6,2,0,0,0,0
Time/8,Split Conditional	if(minutesOffset < 0 || minutesOffset > 59) to [if(hoursOffset > 0 && minutesOffset < 0)  if(minutesOffset < -59 || minutesOffset > 59)] in method public forOffsetHoursMinutes(hoursOffset int  minutesOffset int) : DateTimeZone from class org.joda.time.DateTimeZone,SPLIT_CONDITIONAL,0,0,32,32,0,0,1,1,0,0,32,32,0,0,1,1,0,0,28,28,3,4,1,1,0,0
