https://github.com/CyanogenMod/android_frameworks_base/commit/f1b8ae1c44e6ba46118c2f66eae1725259acdccc,Inline Variable	size : byte in method public stringToPattern(string String) : List<LockPatternView.Cell> from class com.android.internal.widget.LockPatternUtils,INLINE_VARIABLE,0,0,0,0,0,2,0,0,0,0,2,2,0,0,0,0,0,0
https://github.com/CyanogenMod/android_frameworks_base/commit/f1b8ae1c44e6ba46118c2f66eae1725259acdccc,Extract Method	public of(cells Cell[][]  row int  column int  size byte) : Cell extracted from public of(row int  column int  size byte) : Cell in class com.android.internal.widget.LockPatternView.Cell,EXTRACT_OPERATION,0,0,6,6,1,6,1,1,0,0,12,12,0,0,1,1,0,0
https://github.com/CyanogenMod/android_frameworks_base/commit/f1b8ae1c44e6ba46118c2f66eae1725259acdccc,Change Method Access Modifier	private to package in method package Cell(row int  column int  size byte) from class com.android.internal.widget.LockPatternView.Cell,CHANGE_OPERATION_ACCESS_MODIFIER,0,0,5,5,0,3,1,1,0,0,8,8,0,0,1,1,0,0
https://github.com/FasterXML/jackson-databind/commit/cfe88fe3fbcc6b02ca55cee7b1f4ab13e249edea,Extract Method	protected TypeFactory(p TypeParser  mods TypeModifier[]  classLoader ClassLoader) extracted from protected TypeFactory(p TypeParser  mods TypeModifier[]) in class com.fasterxml.jackson.databind.type.TypeFactory,EXTRACT_OPERATION,0,0,3,3,0,4,1,1,0,0,7,7,0,0,1,1,0,0
https://github.com/FasterXML/jackson-databind/commit/cfe88fe3fbcc6b02ca55cee7b1f4ab13e249edea,Extract Method	protected classForName(name String  initialize boolean  loader ClassLoader) : Class<?> extracted from public findClass(className String) : Class<?> in class com.fasterxml.jackson.databind.type.TypeFactory,EXTRACT_OPERATION,0,0,30,30,2,6,1,1,0,0,36,36,0,0,1,1,0,0
https://github.com/FasterXML/jackson-databind/commit/cfe88fe3fbcc6b02ca55cee7b1f4ab13e249edea,Rename Parameter	className : String to name : String in method protected classForName(name String  initialize boolean  loader ClassLoader) : Class<?> from class com.fasterxml.jackson.databind.type.TypeFactory,RENAME_PARAMETER,0,0,1,1,1,2,0,0,0,0,3,3,0,0,0,0,0,0
https://github.com/FasterXML/jackson-databind/commit/cfe88fe3fbcc6b02ca55cee7b1f4ab13e249edea,Rename Parameter	className : String to name : String in method protected classForName(name String) : Class<?> from class com.fasterxml.jackson.databind.type.TypeFactory,RENAME_PARAMETER,0,0,1,1,1,2,0,0,0,0,3,3,0,0,0,0,0,0
https://github.com/HdrHistogram/HdrHistogram/commit/0e65ac4da70c6ca5c67bb8418e67db914218042f,Extract Method	private getIntervalHistogram() : EncodableHistogram extracted from public run() : void in class org.HdrHistogram.HistogramLogProcessor,EXTRACT_OPERATION,0,0,102,102,2,6,1,1,0,0,108,108,0,0,1,1,0,0
https://github.com/HdrHistogram/HdrHistogram/commit/0e65ac4da70c6ca5c67bb8418e67db914218042f,Replace Variable With Attribute	lineNumber : int to lineNumber : int in method private getIntervalHistogram() : EncodableHistogram from class org.HdrHistogram.HistogramLogProcessor,REPLACE_VARIABLE_WITH_ATTRIBUTE,0,0,2,2,0,1,0,0,0,0,3,3,0,0,0,0,0,0
https://github.com/HdrHistogram/HdrHistogram/commit/0e65ac4da70c6ca5c67bb8418e67db914218042f,Rename Variable	intervalHistogram : EncodableHistogram to histogram : EncodableHistogram in method private getIntervalHistogram() : EncodableHistogram from class org.HdrHistogram.HistogramLogProcessor,RENAME_VARIABLE,0,0,0,0,2,2,0,0,0,0,2,2,0,0,0,0,0,0
https://github.com/JetBrains/MPS/commit/61b5decd4a4e5e6bbdea99eb76f136ca10915b73,Extract Method	public startInsertMode(editorContext EditorContext  anchorCell EditorCell  insertBefore boolean) : void extracted from public insertNewChild(editorContext EditorContext  anchorCell EditorCell  insertBefore boolean) : void in class jetbrains.mps.nodeEditor.cellProviders.AbstractCellListHandler,EXTRACT_OPERATION,0,0,7,7,0,3,1,1,0,0,10,10,0,0,1,1,0,0
https://github.com/JetBrains/MPS/commit/ce4b0e22659c16ae83d421f9621fd3e922750764,Extract Method	protected renameModels(oldName String  newName String) : void extracted from public rename(newName String) : void in class jetbrains.mps.project.AbstractModule,EXTRACT_OPERATION,0,0,20,20,0,2,1,1,0,0,22,22,0,0,1,1,0,0
https://github.com/JetBrains/MPS/commit/ce4b0e22659c16ae83d421f9621fd3e922750764,Extract Variable	newName : String in method public rename(newName String) : void from class jetbrains.mps.smodel.Generator,EXTRACT_VARIABLE,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,0,0
https://github.com/JetBrains/intellij-community/commit/04397f41107bd6de41b31d45a4e8e2ed65628bbe,Inline Method	private checkForTestRoots(srcModule Module  testFolders Set<VirtualFile>  processed Set<Module>) : void inlined to protected checkForTestRoots(srcModule Module  testFolders Set<VirtualFile>) : void in class com.intellij.testIntegration.createTest.CreateTestAction,INLINE_OPERATION,0,0,11,11,0,4,1,1,0,0,15,15,0,0,1,1,0,0
https://github.com/JetBrains/intellij-community/commit/138911ce88b05039242b8d1b2bb5b7a59008f5ee,Extract Method	public getHTMLEditorKit(noGapsBetweenParagraphs boolean) : HTMLEditorKit extracted from public getHTMLEditorKit() : HTMLEditorKit in class com.intellij.util.ui.UIUtil,EXTRACT_OPERATION,6,1,19,13,0,1,2,1,0,0,20,14,0,0,2,1,0,0
https://github.com/JetBrains/intellij-community/commit/33b0ac3a029845f9c20f7f5967c03b31b24f3b4b,Change Method Access Modifier	private to public in method public iterateRecursively(root VirtualFile  processor ContentIterator  indicator ProgressIndicator  visitedRoots Set<VirtualFile>  projectFileIndex ProjectFileIndex) : void from class com.intellij.util.indexing.FileBasedIndex,CHANGE_OPERATION_ACCESS_MODIFIER,14,3,14,0,0,0,3,0,0,0,14,0,0,0,3,0,0,0
https://github.com/JetBrains/intellij-community/commit/61215911ef28ca783c5106d7c01e74cf3000a866,Extract Method	public format(path String  pegRevision SVNRevision) : String extracted from public put(parameters List<String>  path String  pegRevision SVNRevision) : void in class org.jetbrains.idea.svn.commandLine.CommandUtil,EXTRACT_OPERATION,0,0,16,16,0,3,1,1,0,0,19,19,0,0,1,1,0,0
https://github.com/JetBrains/intellij-community/commit/619a6012da868d0d42d9628460f2264effe9bdba,Add Attribute Modifier	final in attribute private myCheckboxState : boolean from class com.intellij.ide.util.gotoByName.ChooseByNameBase.CalcElementsThread,ADD_ATTRIBUTE_MODIFIER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://github.com/JetBrains/intellij-community/commit/619a6012da868d0d42d9628460f2264effe9bdba,Extract Method	private fillWithScopeExpansion(elements Set<Object>  pattern String) : boolean extracted from public computeInReadAction(indicator ProgressIndicator) : void in class com.intellij.ide.util.gotoByName.ChooseByNameBase.CalcElementsThread,EXTRACT_OPERATION,0,0,25,25,4,13,1,1,0,1,38,38,0,0,2,2,0,0
https://github.com/JetBrains/intellij-community/commit/619a6012da868d0d42d9628460f2264effe9bdba,Remove Parameter	scopeExpanded : boolean in method package CalcElementsThread(pattern String  checkboxState boolean  callback Consumer<Set<?>>  modalityState ModalityState  scopeExpanded boolean) from class com.intellij.ide.util.gotoByName.ChooseByNameBase.CalcElementsThread,REMOVE_PARAMETER,0,0,6,6,0,4,1,1,0,0,10,10,0,0,1,1,0,0
https://github.com/JetBrains/intellij-community/commit/7dd55014f9840ce03867bb175cf37a4c151dc806,Extract Method	private createConfigurable(ep ConfigurableEP<T>  log boolean) : T extracted from public wrapConfigurable(ep ConfigurableEP<T>) : T in class com.intellij.openapi.options.ex.ConfigurableWrapper,EXTRACT_OPERATION,0,0,14,14,2,7,1,1,0,0,20,20,0,1,1,1,0,0
https://github.com/JetBrains/intellij-community/commit/7ed3f273ab0caf0337c22f0b721d51829bb0c877,Extract Method	private addCoursesFromStepic(result List<CourseInfo>  pageNumber int) : boolean extracted from public getCourses() : List<CourseInfo> in class com.jetbrains.edu.stepic.EduStepicConnector,EXTRACT_OPERATION,0,0,20,20,1,5,1,1,0,0,25,25,0,0,1,1,0,0
https://github.com/JetBrains/intellij-community/commit/7ed3f273ab0caf0337c22f0b721d51829bb0c877,Extract Variable	url : String in method private addCoursesFromStepic(result List<CourseInfo>  pageNumber int) : boolean from class com.jetbrains.edu.stepic.EduStepicConnector,EXTRACT_VARIABLE,0,0,1,1,0,2,0,0,0,0,3,3,0,0,0,0,0,0
https://github.com/JetBrains/intellij-community/commit/8d7a26edd1fedb9505b4f2b4fe57b2d2958b4dd9,Inline Method	private writeContentToFile(revision byte[]) : void inlined to private write(revision byte[]) : void in class com.intellij.openapi.vcs.history.FileHistoryPanelImpl.MyGetVersionAction,INLINE_OPERATION,0,0,17,17,0,4,1,1,0,0,21,21,0,0,1,1,0,0
https://github.com/JetBrains/intellij-community/commit/8d7a26edd1fedb9505b4f2b4fe57b2d2958b4dd9,Extract Variable	virtualFile : VirtualFile in method protected executeAction(e AnActionEvent) : void from class com.intellij.openapi.vcs.history.FileHistoryPanelImpl.MyGetVersionAction,EXTRACT_VARIABLE,0,0,5,5,0,2,0,0,0,0,7,7,0,0,0,0,0,0
https://github.com/JetBrains/intellij-community/commit/8d7a26edd1fedb9505b4f2b4fe57b2d2958b4dd9,Add Method Annotation	@Nullable in method public getVirtualFile() : VirtualFile from class com.intellij.openapi.vcs.history.FileHistoryPanelImpl,ADD_METHOD_ANNOTATION,0,0,4,4,0,1,1,1,0,0,5,5,0,0,1,1,0,0
https://github.com/JetBrains/intellij-community/commit/98ecc4cfd927f388645f6a6bc492c80868b1a11d,Extract Method	private getFileNamesToCreate() : Set<String> extracted from private createPropertiesFiles() : List<PsiFile> in class com.intellij.lang.properties.create.CreateResourceBundleDialogComponent,EXTRACT_OPERATION,20,3,28,8,0,2,4,1,0,0,30,10,0,0,4,1,0,0
https://github.com/JetBrains/intellij-community/commit/9fbf6b852bd9766060307aff960fb597d55e24d3,Extract Method	public clear() : void extracted from public close() : void in class com.intellij.util.io.CachingEnumerator,EXTRACT_OPERATION,0,0,10,10,0,0,1,1,0,0,10,10,0,0,1,1,0,0
https://github.com/JetBrains/intellij-community/commit/a9379ee529ed87e28c0736c3c6657dcd6a0680e4,Extract Method	private toCanonicalPath(path String  separatorChar char  removeLastSlash boolean  resolveSymlinksIfNecessary boolean) : String extracted from private toCanonicalPath(path String  separatorChar char  removeLastSlash boolean) : String in class com.intellij.openapi.util.io.FileUtil,EXTRACT_OPERATION,0,0,47,47,1,8,1,1,0,0,53,53,0,2,1,1,0,0
https://github.com/JetBrains/intellij-community/commit/a9379ee529ed87e28c0736c3c6657dcd6a0680e4,Change Return Type	void to boolean in method private processDots(result StringBuilder  dots int  start int  resolveSymlinksIfNecessary boolean) : boolean from class com.intellij.openapi.util.io.FileUtil,CHANGE_RETURN_TYPE,0,0,29,29,0,3,1,1,0,0,32,32,0,0,1,1,0,0
https://github.com/JetBrains/intellij-community/commit/a9379ee529ed87e28c0736c3c6657dcd6a0680e4,Add Parameter	resolveSymlinksIfNecessary : boolean in method private processDots(result StringBuilder  dots int  start int  resolveSymlinksIfNecessary boolean) : boolean from class com.intellij.openapi.util.io.FileUtil,ADD_PARAMETER,0,0,29,29,0,3,1,1,0,0,32,32,0,0,1,1,0,0
https://github.com/JetBrains/intellij-community/commit/a9379ee529ed87e28c0736c3c6657dcd6a0680e4,Add Method Annotation	@Contract("_  _  _  false -> true") in method private processDots(result StringBuilder  dots int  start int  resolveSymlinksIfNecessary boolean) : boolean from class com.intellij.openapi.util.io.FileUtil,ADD_METHOD_ANNOTATION,0,0,29,29,0,3,1,1,0,0,32,32,0,0,1,1,0,0
https://github.com/JetBrains/intellij-community/commit/a97341973c3b683d62d1422e5404ed5c7ccf45f8,Extract Method	private setNewName(newText String) : PsiElement extracted from public handleElementRename(newElementName String) : PsiElement in class org.jetbrains.plugins.javaFX.fxml.refs.FxmlReferencesContributor.MyJavaClassReferenceProvider.JavaClassReferenceWrapper,EXTRACT_OPERATION,0,0,7,7,0,4,1,1,0,0,11,11,0,0,1,1,0,0
https://github.com/JetBrains/intellij-community/commit/a97341973c3b683d62d1422e5404ed5c7ccf45f8,Extract Method	private setNewName(newText String) : PsiElement extracted from public bindToElement(element PsiElement) : PsiElement in class org.jetbrains.plugins.javaFX.fxml.refs.FxmlReferencesContributor.MyJavaClassReferenceProvider.JavaClassReferenceWrapper,EXTRACT_OPERATION,0,0,7,7,0,4,1,1,0,0,11,11,0,0,1,1,0,0
https://github.com/JetBrains/intellij-community/commit/af618666043f21b3db7e6a1be2aa225ae0f432b4,Extract Method	private isNavigationBlocked(renderer GutterIconRenderer  project Project) : boolean extracted from public mouseReleased(e MouseEvent) : void in class com.intellij.openapi.editor.impl.EditorGutterComponentImpl,EXTRACT_OPERATION,0,0,29,29,0,4,1,1,0,0,33,33,0,0,1,1,0,0
https://github.com/JetBrains/intellij-community/commit/d71154ed21e2d5c65bb0ddb000bcb04ca5735048,Extract Method	public canonicalizePath(url String  baseUrl Url  baseUrlIsFile boolean) : String extracted from protected canonicalizeUrl(url String  baseUrl Url  trimFileScheme boolean  sourceIndex int  baseUrlIsFile boolean) : Url in class org.jetbrains.debugger.sourcemap.SourceResolver,EXTRACT_OPERATION,0,0,46,46,0,6,1,1,0,0,52,52,0,0,1,1,0,0
https://github.com/JetBrains/intellij-community/commit/e1625136ba12907696ef4c6e922ce073293f3a2c,Extract Method	private addAnnotationProcessorOption(compilerArg String  optionsMap Map<String String>) : void extracted from private getAnnotationProcessorOptionsFromCompilerConfig(compilerConfig Element) : Map<String String> in class org.jetbrains.idea.maven.project.MavenProject,EXTRACT_OPERATION,0,0,32,32,5,10,1,1,0,0,42,42,0,0,1,1,0,0
https://github.com/JetBrains/intellij-community/commit/e1625136ba12907696ef4c6e922ce073293f3a2c,Parameterize Variable	param : String to compilerArg : String in method private addAnnotationProcessorOption(compilerArg String  optionsMap Map<String String>) : void from class org.jetbrains.idea.maven.project.MavenProject,PARAMETERIZE_VARIABLE,0,0,8,8,5,5,0,0,0,0,13,13,0,0,0,0,0,0
https://github.com/JetBrains/intellij-community/commit/e1625136ba12907696ef4c6e922ce073293f3a2c,Parameterize Variable	res : Map<String String> to optionsMap : Map<String String> in method private addAnnotationProcessorOption(compilerArg String  optionsMap Map<String String>) : void from class org.jetbrains.idea.maven.project.MavenProject,PARAMETERIZE_VARIABLE,0,0,1,1,3,3,0,0,0,0,4,4,0,0,0,0,0,0
https://github.com/JetBrains/intellij-community/commit/e1f0dbc2f09541fc64ce88ee22d8f8f4648004fe,Extract Method	public resolveAndDownloadImpl(project Project  coord String  attachJavaDoc boolean  attachSources boolean  copyTo String  repositories List<MavenRepositoryInfo>) : List<OrderRoot> extracted from public resolveAndDownload(project Project  coord String  attachJavaDoc boolean  attachSources boolean  copyTo String  repositories List<MavenRepositoryInfo>) : NewLibraryConfiguration in class org.jetbrains.idea.maven.utils.library.RepositoryAttachHandler,EXTRACT_OPERATION,7,1,31,24,0,12,2,1,0,1,43,36,0,0,3,2,0,0
https://github.com/JetBrains/intellij-community/commit/e1f0dbc2f09541fc64ce88ee22d8f8f4648004fe,Change Variable Type	result : Ref<NewLibraryConfiguration> to result : Ref<List<OrderRoot>> in method public resolveAndDownloadImpl(project Project  coord String  attachJavaDoc boolean  attachSources boolean  copyTo String  repositories List<MavenRepositoryInfo>) : List<OrderRoot> from class org.jetbrains.idea.maven.utils.library.RepositoryAttachHandler,CHANGE_VARIABLE_TYPE,7,1,9,2,0,1,1,0,0,0,10,3,0,0,1,0,0,0
https://github.com/JetBrains/intellij-plugins/commit/0df7cb00757fe0d4fac8d8b0d5fc46af95feb238,Extract Method	public findPsiFile(project Project  path String) : PsiFile extracted from private getElementForNavigationTarget(project Project  target PluginNavigationTarget) : PsiElement in class com.jetbrains.lang.dart.resolve.DartResolver,EXTRACT_OPERATION,0,0,19,19,4,10,1,1,0,0,28,28,0,1,1,1,0,0
https://github.com/JetBrains/intellij-plugins/commit/0df7cb00757fe0d4fac8d8b0d5fc46af95feb238,Parameterize Variable	targetPath : String to path : String in method public findPsiFile(project Project  path String) : PsiFile from class com.jetbrains.lang.dart.resolve.DartResolver,PARAMETERIZE_VARIABLE,0,0,1,1,1,1,0,0,0,0,2,2,0,0,0,0,0,0
https://github.com/JetBrains/intellij-plugins/commit/83b3092c1ee11b70489732f9e69b8e01c2a966f0,Extract Method	private getShortErrorMessage(methodName String  filePath String  error RequestError) : String extracted from private logError(methodName String  filePath String  error RequestError) : void in class com.jetbrains.lang.dart.analyzer.DartAnalysisServerService,EXTRACT_OPERATION,0,0,8,8,0,8,1,1,0,0,13,13,3,3,1,1,0,0
https://github.com/JoanZapata/android-iconify/commit/eb500cca282e39d01a9882e1d0a83186da6d1a26,Extract Method	private copy(inputStream InputStream  outputFile File) : void extracted from package resourceToFile(context Context  resourceName String) : File in class com.joanzapata.android.iconify.Utils,EXTRACT_OPERATION,0,0,29,29,3,12,1,1,0,0,41,41,0,0,1,1,0,0
https://github.com/JoanZapata/android-iconify/commit/eb500cca282e39d01a9882e1d0a83186da6d1a26,Parameterize Variable	outPath : File to outputFile : File in method private copy(inputStream InputStream  outputFile File) : void from class com.joanzapata.android.iconify.Utils,PARAMETERIZE_VARIABLE,0,0,1,1,2,2,0,0,0,0,3,3,0,0,0,0,0,0
https://github.com/JoanZapata/android-iconify/commit/eb500cca282e39d01a9882e1d0a83186da6d1a26,Extract Variable	filename : String in method package resourceToFile(context Context  resourceName String) : File from class com.joanzapata.android.iconify.Utils,EXTRACT_VARIABLE,0,0,2,2,2,2,0,0,0,0,4,4,0,0,0,0,0,0
https://github.com/MovingBlocks/Terasology/commit/8f63cc5c8edb8e740026447bc4827f8e8e6c34b1,Extract Method	private ensurePreviewUnloaded() : boolean extracted from public onClosed() : void in class org.terasology.rendering.nui.layers.mainMenu.PreviewWorldScreen,EXTRACT_OPERATION,0,0,19,19,0,2,1,1,0,0,20,20,0,1,1,1,0,0
https://github.com/MovingBlocks/Terasology/commit/8f63cc5c8edb8e740026447bc4827f8e8e6c34b1,Extract Method	private ensurePreviewAvailable() : boolean extracted from public onOpened() : void in class org.terasology.rendering.nui.layers.mainMenu.PreviewWorldScreen,EXTRACT_OPERATION,0,0,25,25,0,5,1,1,0,0,30,30,0,0,1,1,0,0
https://github.com/MovingBlocks/Terasology/commit/dbd2d5048ae5e30fec98ddd969b6c1e91183fb65,Extract Variable	localPlayer : LocalPlayer in method public step() : boolean from class org.terasology.engine.modes.loadProcesses.InitialiseRemoteWorld,EXTRACT_VARIABLE,0,0,1,1,0,1,0,0,0,0,2,2,0,0,0,0,0,0
https://github.com/MovingBlocks/Terasology/commit/dbd2d5048ae5e30fec98ddd969b6c1e91183fb65,Add Parameter	localPlayer : LocalPlayer in method public RemoteChunkProvider(blockManager BlockManager  localPlayer LocalPlayer) from class org.terasology.world.chunks.remoteChunkProvider.RemoteChunkProvider,ADD_PARAMETER,0,0,6,6,0,1,1,1,0,0,7,7,0,0,1,1,0,0
https://github.com/Netflix/eureka/commit/1cacbe2ad700275bc575234ff2b32ee0d6493817,Extract Method	protected fireEvent(event DiscoveryEvent) : void extracted from protected onRemoteStatusChanged(oldStatus InstanceInfo.InstanceStatus  newStatus InstanceInfo.InstanceStatus) : void in class com.netflix.discovery.DiscoveryClient,EXTRACT_OPERATION,0,0,7,7,0,5,1,1,0,0,11,11,1,1,1,1,0,0
https://github.com/Netflix/eureka/commit/1cacbe2ad700275bc575234ff2b32ee0d6493817,Parameterize Variable	event : StatusChangeEvent to event : DiscoveryEvent in method protected fireEvent(event DiscoveryEvent) : void from class com.netflix.discovery.DiscoveryClient,PARAMETERIZE_VARIABLE,0,0,0,0,0,3,0,0,0,0,2,2,1,1,0,0,0,0
https://github.com/Netflix/eureka/commit/1cacbe2ad700275bc575234ff2b32ee0d6493817,Change Variable Type	event : StatusChangeEvent to event : DiscoveryEvent in method protected fireEvent(event DiscoveryEvent) : void from class com.netflix.discovery.DiscoveryClient,CHANGE_VARIABLE_TYPE,0,0,0,0,0,3,0,0,0,0,2,2,1,1,0,0,0,0
https://github.com/Netflix/eureka/commit/1cacbe2ad700275bc575234ff2b32ee0d6493817,Inline Variable	event : StatusChangeEvent in method protected onRemoteStatusChanged(oldStatus InstanceInfo.InstanceStatus  newStatus InstanceInfo.InstanceStatus) : void from class com.netflix.discovery.DiscoveryClient,INLINE_VARIABLE,0,0,0,0,0,2,0,0,0,0,2,2,0,0,0,0,0,0
https://github.com/Netflix/eureka/commit/f6212a7e474f812f31ddbce6d4f7a7a0d498b751,Extract Method	protected onRemoteStatusChanged(oldStatus InstanceInfo.InstanceStatus  newStatus InstanceInfo.InstanceStatus) : void extracted from private updateInstanceRemoteStatus() : void in class com.netflix.discovery.DiscoveryClient,EXTRACT_OPERATION,0,0,24,24,2,3,1,1,0,0,27,27,0,0,1,1,0,0
https://github.com/Netflix/eureka/commit/f6212a7e474f812f31ddbce6d4f7a7a0d498b751,Parameterize Variable	currentRemoteInstanceStatus : InstanceInfo.InstanceStatus to newStatus : InstanceInfo.InstanceStatus in method protected onRemoteStatusChanged(oldStatus InstanceInfo.InstanceStatus  newStatus InstanceInfo.InstanceStatus) : void from class com.netflix.discovery.DiscoveryClient,PARAMETERIZE_VARIABLE,0,0,1,1,2,2,0,0,0,0,3,3,0,0,0,0,0,0
https://github.com/SonarSource/sonarqube/commit/0d9fcaa4415ee996e423a97cfe0d965586ca59a5,Extract Method	private doStop(swallowException boolean) : void extracted from public stop() : void in class org.sonar.batch.bootstrapper.Batch,EXTRACT_OPERATION,0,0,9,9,0,1,1,1,0,0,10,10,0,0,1,1,0,0
https://github.com/SonarSource/sonarqube/commit/7668c875dfa7240b1ec08eb60b42107bae1b4cd3,Add Parameter	system2 : System2 in method public PersistComponentsStep(dbClient DbClient  treeRootHolder TreeRootHolder  reportReader BatchReportReader  dbIdsRepository DbIdsRepository  system2 System2) from class org.sonar.server.computation.step.PersistComponentsStep,ADD_PARAMETER,0,0,7,7,0,4,1,1,0,0,11,11,0,0,1,1,0,0
https://github.com/SonarSource/sonarqube/commit/c55a8c3761e9aae9f375d312c14b1bbb9ee9c0fa,Add Parameter	system2 : System2 in method public PersistComponentsStep(dbClient DbClient  treeRootHolder TreeRootHolder  reportReader BatchReportReader  dbIdsRepository DbIdsRepository  system2 System2) from class org.sonar.server.computation.step.PersistComponentsStep,ADD_PARAMETER,0,0,7,7,0,4,1,1,0,0,11,11,0,0,1,1,0,0
https://github.com/VoltDB/voltdb/commit/c1359c843bd03a694f846c8140e24ed646bbb913,Extract Method	private createSchema(config VoltDB.Configuration  ddl String  sitesPerHost int  hostCount int  replication int) : void extracted from public testBasicCreateIndex() : void in class org.voltdb.TestAdhocCreateDropIndex,EXTRACT_OPERATION,0,0,72,72,1,7,1,1,0,0,79,79,1,0,1,1,0,0
https://github.com/VoltDB/voltdb/commit/c1359c843bd03a694f846c8140e24ed646bbb913,Extract Method	private createSchema(config VoltDB.Configuration  ddl String  sitesPerHost int  hostCount int  replication int) : void extracted from public testCreateDropIndexonView() : void in class org.voltdb.TestAdhocCreateDropIndex,EXTRACT_OPERATION,0,0,62,62,9,11,1,1,0,0,69,69,9,4,1,1,0,0
https://github.com/VoltDB/voltdb/commit/c1359c843bd03a694f846c8140e24ed646bbb913,Inline Variable	pathToCatalog : String in method public testBasicCreateIndex() : void from class org.voltdb.TestAdhocCreateDropIndex,INLINE_VARIABLE,0,0,1,1,0,1,0,0,0,0,2,2,0,0,0,0,0,0
https://github.com/VoltDB/voltdb/commit/c1359c843bd03a694f846c8140e24ed646bbb913,Inline Variable	pathToDeployment : String in method public testBasicCreateIndex() : void from class org.voltdb.TestAdhocCreateDropIndex,INLINE_VARIABLE,0,0,1,1,0,1,0,0,0,0,2,2,0,0,0,0,0,0
https://github.com/VoltDB/voltdb/commit/c1359c843bd03a694f846c8140e24ed646bbb913,Inline Variable	pathToCatalog : String in method public testCreateDropIndexonView() : void from class org.voltdb.TestAdhocCreateDropIndex,INLINE_VARIABLE,0,0,1,1,0,1,0,0,0,0,2,2,0,0,0,0,0,0
https://github.com/VoltDB/voltdb/commit/c1359c843bd03a694f846c8140e24ed646bbb913,Inline Variable	pathToDeployment : String in method public testCreateDropIndexonView() : void from class org.voltdb.TestAdhocCreateDropIndex,INLINE_VARIABLE,0,0,1,1,0,1,0,0,0,0,2,2,0,0,0,0,0,0
https://github.com/VoltDB/voltdb/commit/c1359c843bd03a694f846c8140e24ed646bbb913,Extract Variable	ddl : String in method private createSchema(config VoltDB.Configuration  ddl String  sitesPerHost int  hostCount int  replication int) : void from class org.voltdb.TestAdhocCreateDropIndex,EXTRACT_VARIABLE,0,0,1,1,0,1,0,0,0,0,2,2,0,0,0,0,0,0
https://github.com/VoltDB/voltdb/commit/c1359c843bd03a694f846c8140e24ed646bbb913,Extract Variable	ddl : String in method private createSchema(config VoltDB.Configuration  ddl String  sitesPerHost int  hostCount int  replication int) : void from class org.voltdb.TestAdhocCreateDropIndex,EXTRACT_VARIABLE,0,0,1,1,0,1,0,0,0,0,2,2,0,0,0,0,0,0
https://github.com/VoltDB/voltdb/commit/c9b2006381301c99b66c50c4b31f329caac06137,Extract Method	private open(forWrite boolean  truncate boolean) : void extracted from public open(forWrite boolean) : void in class org.voltdb.utils.PBDMMapSegment,EXTRACT_OPERATION,0,0,26,26,0,3,1,1,0,0,29,29,0,0,1,1,0,0
https://github.com/VoltDB/voltdb/commit/c9b2006381301c99b66c50c4b31f329caac06137,Inline Variable	numEntries : int in method public getNumEntries() : int from class org.voltdb.utils.PBDMMapSegment,INLINE_VARIABLE,0,0,1,1,0,1,0,0,0,0,2,2,0,0,0,0,0,0
https://github.com/VoltDB/voltdb/commit/c9b2006381301c99b66c50c4b31f329caac06137,Add Parameter	count : int in method private initNumEntries(count int  size int) : void from class org.voltdb.utils.PBDMMapSegment,ADD_PARAMETER,0,0,8,8,0,1,1,1,0,0,9,9,0,0,1,1,0,0
https://github.com/VoltDB/voltdb/commit/c9b2006381301c99b66c50c4b31f329caac06137,Extract Method	private open(forWrite boolean  truncate boolean) : void extracted from public open(forWrite boolean) : void in class org.voltdb.utils.PBDRegularSegment,EXTRACT_OPERATION,0,0,23,23,0,3,1,1,0,0,26,26,0,0,1,1,0,0
https://github.com/VoltDB/voltdb/commit/c9b2006381301c99b66c50c4b31f329caac06137,Add Parameter	count : int in method private initNumEntries(count int  size int) : void from class org.voltdb.utils.PBDRegularSegment,ADD_PARAMETER,0,0,10,10,0,3,1,1,0,0,11,11,0,2,1,1,0,0
https://github.com/VoltDB/voltdb/commit/cfc54e8afa7ee7d5376525a84559e90b21487ccf,Extract Method	private resetLeader() : void extracted from public run() : void in class org.voltdb.importclient.kafka.KafkaStreamImporter.TopicPartitionFetcher,EXTRACT_OPERATION,0,0,119,119,15,24,1,1,0,0,143,143,0,0,1,1,0,0
https://github.com/VoltDB/voltdb/commit/cfc54e8afa7ee7d5376525a84559e90b21487ccf,Extract Method	private resetLeader() : void extracted from public getLastOffset(whichTime long) : long in class org.voltdb.importclient.kafka.KafkaStreamImporter.TopicPartitionFetcher,EXTRACT_OPERATION,0,0,32,32,30,24,1,1,0,0,55,55,3,1,1,1,0,0
https://github.com/VoltDB/voltdb/commit/cfc54e8afa7ee7d5376525a84559e90b21487ccf,Extract Method	private getTopicOffset(pori PartitionOffsetRequestInfo) : OffsetResponse extracted from public getLastOffset(whichTime long) : long in class org.voltdb.importclient.kafka.KafkaStreamImporter.TopicPartitionFetcher,EXTRACT_OPERATION,0,0,21,21,16,24,1,1,0,0,44,44,3,1,1,1,0,0
