"ParentTypesPair","First","Second","URL"
"MethodInvocation:VariableDeclarationFragment","SimpleName: convertHexToBytes [1480,1497]","SimpleName: s [1546,1547]","https://github.com/lealone/Lealone/commit/7a2e0ae5f6172cbe34f9bc4a5cde666314ff75dd"
"METHOD_INVOCATION_RECEIVER:MethodInvocation","SimpleName: getCharArray [2377,2389]","SimpleName: pwd [1900,1903]","https://github.com/lealone/Lealone/commit/7a2e0ae5f6172cbe34f9bc4a5cde666314ff75dd"
"METHOD_INVOCATION_ARGUMENTS:MethodInvocation","SimpleName: getByteArray [2262,2274]","SimpleName: user [2988,2992]","https://github.com/lealone/Lealone/commit/7a2e0ae5f6172cbe34f9bc4a5cde666314ff75dd"
"METHOD_INVOCATION_ARGUMENTS:MethodInvocation","SimpleName: getByteArray [2282,2294]","SimpleName: salt [3003,3007]","https://github.com/lealone/Lealone/commit/7a2e0ae5f6172cbe34f9bc4a5cde666314ff75dd"
"InfixExpression:MethodInvocation","SimpleName: toCharArray [1383,1394]","SimpleName: s [1616,1617]","https://github.com/lealone/Lealone/commit/7a2e0ae5f6172cbe34f9bc4a5cde666314ff75dd"
"METHOD_INVOCATION_ARGUMENTS:MethodInvocation","SimpleName: password [2390,2398]","SimpleName: toCharArray [1904,1915]","https://github.com/lealone/Lealone/commit/7a2e0ae5f6172cbe34f9bc4a5cde666314ff75dd"
"METHOD_INVOCATION_RECEIVER:MethodInvocation","SimpleName: getLabel [1621,1629]","SimpleName: label [1693,1698]","https://github.com/libgdx/libgdx/commit/2bd1557bc293cb8c2348374771aad832befbe26f"
"METHOD_INVOCATION_RECEIVER:MethodInvocation","SimpleName: checkBoxRight [6817,6830]","SimpleName: add [6846,6849]","https://github.com/libgdx/libgdx/commit/2bd1557bc293cb8c2348374771aad832befbe26f"
"EnhancedForStatement:MethodInvocation","SimpleName: currentTimeMillis [2156,2173]","SimpleName: curSyncDLObjects [2496,2512]","https://github.com/liferay/liferay-plugins/commit/7c7ecf4cffda166938efd0ae34830e2979c25c73"
"METHOD_INVOCATION_RECEIVER:SingleVariableDeclaration","SimpleName: syncDLObject [2120,2132]","SimpleName: curSyncDLObject [2478,2493]","https://github.com/liferay/liferay-plugins/commit/7c7ecf4cffda166938efd0ae34830e2979c25c73"
"MethodDeclaration:SimpleType","SimpleName: remoteRender [2099,2111]","SimpleName: OAuthRequest [2590,2602]","https://github.com/liferay/liferay-plugins/commit/d99695841fa675ea9150602b1132f037093e867d"
"METHOD_INVOCATION_ARGUMENTS:METHOD_INVOCATION_RECEIVER","SimpleName: _wrappingMapClass [18488,18505]","SimpleName: valueJClass [20395,20406]","https://github.com/linkedin/rest.li/commit/bd0d3bf75d31a8b5db34b8b66dfb28e5e1f492de"
"METHOD_INVOCATION_ARGUMENTS:METHOD_INVOCATION_RECEIVER","SimpleName: _wrappingArrayClass [15524,15543]","SimpleName: itemJClass [17149,17159]","https://github.com/linkedin/rest.li/commit/bd0d3bf75d31a8b5db34b8b66dfb28e5e1f492de"
"METHOD_INVOCATION_ARGUMENTS:MethodInvocation","SimpleName: getUnionClass [27903,27916]","SimpleName: unionClass [30291,30301]","https://github.com/linkedin/rest.li/commit/bd0d3bf75d31a8b5db34b8b66dfb28e5e1f492de"
"METHOD_INVOCATION_ARGUMENTS:MethodInvocation","SimpleName: toInstanceField [2046,2061]","SimpleName: delegation [2779,2789]","https://github.com/mockito/mockito/commit/2d036ecf1d7170b4ec7346579a1ef8904109530a"
"ArrayAccess:MethodInvocation","SimpleName: allMockedTypes [3179,3193]","SimpleName: toArray [3976,3983]","https://github.com/mockito/mockito/commit/2d036ecf1d7170b4ec7346579a1ef8904109530a"
"PostfixExpression:SimpleType","SimpleName: index [3194,3199]","SimpleName: Object [4016,4022]","https://github.com/mockito/mockito/commit/2d036ecf1d7170b4ec7346579a1ef8904109530a"
"Assignment:CastExpression","SimpleName: type [3205,3209]","SimpleName: allMockedTypes [4026,4040]","https://github.com/mockito/mockito/commit/2d036ecf1d7170b4ec7346579a1ef8904109530a"
"METHOD_INVOCATION_RECEIVER:VariableDeclarationFragment","SimpleName: index [3104,3109]","SimpleName: System [3939,3945]","https://github.com/mockito/mockito/commit/2d036ecf1d7170b4ec7346579a1ef8904109530a"
"METHOD_INVOCATION_ARGUMENTS:MethodInvocation","SimpleName: peer [52259,52263]","SimpleName: getSubjectX500Principal [52296,52319]","https://github.com/netty/netty/commit/303cb535239a6f07cbe24a033ef965e2f55758eb"
"ArrayAccess:MethodInvocation","SimpleName: principal [52249,52258]","SimpleName: peer [52287,52291]","https://github.com/netty/netty/commit/303cb535239a6f07cbe24a033ef965e2f55758eb"
"METHOD_INVOCATION_ARGUMENTS:MethodInvocation","SimpleName: local [52526,52531]","SimpleName: getIssuerX500Principal [52621,52643]","https://github.com/netty/netty/commit/303cb535239a6f07cbe24a033ef965e2f55758eb"
"ArrayAccess:MethodInvocation","SimpleName: principal [52516,52525]","SimpleName: local [52611,52616]","https://github.com/netty/netty/commit/303cb535239a6f07cbe24a033ef965e2f55758eb"
"IfStatement:MethodDeclaration","Block [1661,1955]","Block [4270,4528]","https://github.com/netty/netty/commit/9d347ffb91f34933edb7b1124f6b70c3fc52e220"
"ClassInstanceCreation:MethodInvocation","SimpleName: inputTimeMap [4123,4135]","SimpleName: initTimeMap [3748,3759]","https://github.com/openhab/openhab1-addons/commit/f25fa3ae35e4a60a2b7f79a88f14d46ce6cebf55"
"ClassInstanceCreation:MethodInvocation","SimpleName: inputTimeMap [4748,4760]","SimpleName: initTimeMap [4506,4517]","https://github.com/openhab/openhab1-addons/commit/f25fa3ae35e4a60a2b7f79a88f14d46ce6cebf55"
"ClassInstanceCreation:MethodInvocation","SimpleName: inputTimeMap [4498,4510]","SimpleName: initTimeMap [4125,4136]","https://github.com/openhab/openhab1-addons/commit/f25fa3ae35e4a60a2b7f79a88f14d46ce6cebf55"
"ClassInstanceCreation:MethodInvocation","SimpleName: inputTimeMap [4998,5010]","SimpleName: initTimeMap [4756,4767]","https://github.com/openhab/openhab1-addons/commit/f25fa3ae35e4a60a2b7f79a88f14d46ce6cebf55"
"ClassInstanceCreation:MethodInvocation","SimpleName: inputTimeMap [4373,4385]","SimpleName: initTimeMap [3999,4010]","https://github.com/openhab/openhab1-addons/commit/f25fa3ae35e4a60a2b7f79a88f14d46ce6cebf55"
"ClassInstanceCreation:MethodInvocation","SimpleName: inputTimeMap [4873,4885]","SimpleName: initTimeMap [4630,4641]","https://github.com/openhab/openhab1-addons/commit/f25fa3ae35e4a60a2b7f79a88f14d46ce6cebf55"
"ClassInstanceCreation:MethodInvocation","SimpleName: inputTimeMap [3998,4010]","SimpleName: initTimeMap [3622,3633]","https://github.com/openhab/openhab1-addons/commit/f25fa3ae35e4a60a2b7f79a88f14d46ce6cebf55"
"IfStatement:MethodDeclaration","Block [14145,14935]","Block [14745,15429]","https://github.com/osmandapp/Osmand/commit/c45b9e6615181b7d8f4d7b5b1cc141169081c02c"
"METHOD_INVOCATION_RECEIVER:MethodInvocation","SimpleName: System [23067,23073]","SimpleName: collectGarbage [23212,23226]","https://github.com/phishman3579/java-algorithms-implementation/commit/4ffcb5a65e6d24c58ef75a5cd7692e875619548d"
"METHOD_INVOCATION_RECEIVER:MethodInvocation","SimpleName: System [23788,23794]","SimpleName: collectGarbage [23938,23952]","https://github.com/phishman3579/java-algorithms-implementation/commit/4ffcb5a65e6d24c58ef75a5cd7692e875619548d"
"METHOD_INVOCATION_RECEIVER:MethodInvocation","SimpleName: System [16770,16776]","SimpleName: collectGarbage [16865,16879]","https://github.com/phishman3579/java-algorithms-implementation/commit/4ffcb5a65e6d24c58ef75a5cd7692e875619548d"
"METHOD_INVOCATION_RECEIVER:MethodInvocation","SimpleName: System [18681,18687]","SimpleName: collectGarbage [18791,18805]","https://github.com/phishman3579/java-algorithms-implementation/commit/4ffcb5a65e6d24c58ef75a5cd7692e875619548d"
"METHOD_INVOCATION_RECEIVER:MethodInvocation","SimpleName: System [12253,12259]","SimpleName: collectGarbage [12313,12327]","https://github.com/phishman3579/java-algorithms-implementation/commit/4ffcb5a65e6d24c58ef75a5cd7692e875619548d"
"METHOD_INVOCATION_RECEIVER:MethodInvocation","SimpleName: System [12860,12866]","SimpleName: collectGarbage [12925,12939]","https://github.com/phishman3579/java-algorithms-implementation/commit/4ffcb5a65e6d24c58ef75a5cd7692e875619548d"
"METHOD_INVOCATION_RECEIVER:MethodInvocation","SimpleName: System [19300,19306]","SimpleName: collectGarbage [19415,19429]","https://github.com/phishman3579/java-algorithms-implementation/commit/4ffcb5a65e6d24c58ef75a5cd7692e875619548d"
"METHOD_INVOCATION_RECEIVER:MethodInvocation","SimpleName: System [14245,14251]","SimpleName: collectGarbage [14320,14334]","https://github.com/phishman3579/java-algorithms-implementation/commit/4ffcb5a65e6d24c58ef75a5cd7692e875619548d"
"METHOD_INVOCATION_RECEIVER:MethodInvocation","SimpleName: System [11480,11486]","SimpleName: collectGarbage [11535,11549]","https://github.com/phishman3579/java-algorithms-implementation/commit/4ffcb5a65e6d24c58ef75a5cd7692e875619548d"
"METHOD_INVOCATION_RECEIVER:MethodInvocation","SimpleName: System [7515,7521]","SimpleName: collectGarbage [7540,7554]","https://github.com/phishman3579/java-algorithms-implementation/commit/4ffcb5a65e6d24c58ef75a5cd7692e875619548d"
"METHOD_INVOCATION_RECEIVER:MethodInvocation","SimpleName: System [26294,26300]","SimpleName: collectGarbage [26464,26478]","https://github.com/phishman3579/java-algorithms-implementation/commit/4ffcb5a65e6d24c58ef75a5cd7692e875619548d"
"METHOD_INVOCATION_RECEIVER:MethodInvocation","SimpleName: System [20562,20568]","SimpleName: collectGarbage [20687,20701]","https://github.com/phishman3579/java-algorithms-implementation/commit/4ffcb5a65e6d24c58ef75a5cd7692e875619548d"
"METHOD_INVOCATION_RECEIVER:MethodInvocation","SimpleName: System [21125,21131]","SimpleName: collectGarbage [21255,21269]","https://github.com/phishman3579/java-algorithms-implementation/commit/4ffcb5a65e6d24c58ef75a5cd7692e875619548d"
"METHOD_INVOCATION_RECEIVER:MethodInvocation","SimpleName: System [16158,16164]","SimpleName: collectGarbage [16248,16262]","https://github.com/phishman3579/java-algorithms-implementation/commit/4ffcb5a65e6d24c58ef75a5cd7692e875619548d"
"METHOD_INVOCATION_RECEIVER:MethodInvocation","SimpleName: System [24350,24356]","SimpleName: collectGarbage [24505,24519]","https://github.com/phishman3579/java-algorithms-implementation/commit/4ffcb5a65e6d24c58ef75a5cd7692e875619548d"
"METHOD_INVOCATION_RECEIVER:MethodInvocation","SimpleName: System [22468,22474]","SimpleName: collectGarbage [22608,22622]","https://github.com/phishman3579/java-algorithms-implementation/commit/4ffcb5a65e6d24c58ef75a5cd7692e875619548d"
"METHOD_INVOCATION_RECEIVER:MethodInvocation","SimpleName: System [21879,21885]","SimpleName: collectGarbage [22014,22028]","https://github.com/phishman3579/java-algorithms-implementation/commit/4ffcb5a65e6d24c58ef75a5cd7692e875619548d"
"METHOD_INVOCATION_RECEIVER:MethodInvocation","SimpleName: System [14855,14861]","SimpleName: collectGarbage [14935,14949]","https://github.com/phishman3579/java-algorithms-implementation/commit/4ffcb5a65e6d24c58ef75a5cd7692e875619548d"
"METHOD_INVOCATION_RECEIVER:MethodInvocation","SimpleName: System [15475,15481]","SimpleName: collectGarbage [15560,15574]","https://github.com/phishman3579/java-algorithms-implementation/commit/4ffcb5a65e6d24c58ef75a5cd7692e875619548d"
"METHOD_INVOCATION_RECEIVER:MethodInvocation","SimpleName: System [24922,24928]","SimpleName: collectGarbage [25082,25096]","https://github.com/phishman3579/java-algorithms-implementation/commit/4ffcb5a65e6d24c58ef75a5cd7692e875619548d"
"METHOD_INVOCATION_RECEIVER:MethodInvocation","SimpleName: System [13477,13483]","SimpleName: collectGarbage [13547,13561]","https://github.com/phishman3579/java-algorithms-implementation/commit/4ffcb5a65e6d24c58ef75a5cd7692e875619548d"
"METHOD_INVOCATION_RECEIVER:MethodInvocation","SimpleName: System [8870,8876]","SimpleName: collectGarbage [8905,8919]","https://github.com/phishman3579/java-algorithms-implementation/commit/4ffcb5a65e6d24c58ef75a5cd7692e875619548d"
"METHOD_INVOCATION_RECEIVER:MethodInvocation","SimpleName: System [18072,18078]","SimpleName: collectGarbage [18177,18191]","https://github.com/phishman3579/java-algorithms-implementation/commit/4ffcb5a65e6d24c58ef75a5cd7692e875619548d"
"METHOD_INVOCATION_RECEIVER:MethodInvocation","SimpleName: System [26903,26909]","SimpleName: collectGarbage [27078,27092]","https://github.com/phishman3579/java-algorithms-implementation/commit/4ffcb5a65e6d24c58ef75a5cd7692e875619548d"
"METHOD_INVOCATION_RECEIVER:MethodInvocation","SimpleName: System [25695,25701]","SimpleName: collectGarbage [25860,25874]","https://github.com/phishman3579/java-algorithms-implementation/commit/4ffcb5a65e6d24c58ef75a5cd7692e875619548d"
"METHOD_INVOCATION_RECEIVER:MethodInvocation","SimpleName: System [6934,6940]","SimpleName: collectGarbage [6954,6968]","https://github.com/phishman3579/java-algorithms-implementation/commit/4ffcb5a65e6d24c58ef75a5cd7692e875619548d"
"METHOD_INVOCATION_RECEIVER:MethodInvocation","SimpleName: System [5631,5637]","SimpleName: collectGarbage [5641,5655]","https://github.com/phishman3579/java-algorithms-implementation/commit/4ffcb5a65e6d24c58ef75a5cd7692e875619548d"
"METHOD_INVOCATION_RECEIVER:MethodInvocation","SimpleName: System [20009,20015]","SimpleName: collectGarbage [20129,20143]","https://github.com/phishman3579/java-algorithms-implementation/commit/4ffcb5a65e6d24c58ef75a5cd7692e875619548d"
"METHOD_INVOCATION_RECEIVER:MethodInvocation","SimpleName: System [10236,10242]","SimpleName: collectGarbage [10281,10295]","https://github.com/phishman3579/java-algorithms-implementation/commit/4ffcb5a65e6d24c58ef75a5cd7692e875619548d"
"METHOD_INVOCATION_RECEIVER:MethodInvocation","SimpleName: System [10853,10859]","SimpleName: collectGarbage [10903,10917]","https://github.com/phishman3579/java-algorithms-implementation/commit/4ffcb5a65e6d24c58ef75a5cd7692e875619548d"
"METHOD_INVOCATION_RECEIVER:MethodInvocation","SimpleName: System [5023,5029]","SimpleName: collectGarbage [5028,5042]","https://github.com/phishman3579/java-algorithms-implementation/commit/4ffcb5a65e6d24c58ef75a5cd7692e875619548d"
"METHOD_INVOCATION_RECEIVER:MethodInvocation","SimpleName: System [17392,17398]","SimpleName: collectGarbage [17492,17506]","https://github.com/phishman3579/java-algorithms-implementation/commit/4ffcb5a65e6d24c58ef75a5cd7692e875619548d"
"METHOD_INVOCATION_RECEIVER:MethodInvocation","SimpleName: System [9450,9456]","SimpleName: collectGarbage [9490,9504]","https://github.com/phishman3579/java-algorithms-implementation/commit/4ffcb5a65e6d24c58ef75a5cd7692e875619548d"
"MethodDeclaration:MethodInvocation","SimpleName: getBrowserList [7907,7921]","SimpleName: onUserLoggedIn [7046,7060]","https://github.com/pockethub/PocketHub/commit/a7401e5091c06c68fae499ea1972b40143c66fa9"
"InfixExpression:MethodInvocation","SimpleName: startActivity [7846,7859]","SimpleName: WEBVIEW_REQUEST_CODE [6985,7005]","https://github.com/pockethub/PocketHub/commit/a7401e5091c06c68fae499ea1972b40143c66fa9"
"InfixExpression:SimpleType","SimpleName: ResolveInfo [7894,7905]","SimpleName: RESULT_OK [7023,7032]","https://github.com/pockethub/PocketHub/commit/a7401e5091c06c68fae499ea1972b40143c66fa9"
"ClassInstanceCreation:METHOD_INVOCATION_ARGUMENTS","SimpleName: newIntent [7404,7413]","SimpleName: WEBVIEW_REQUEST_CODE [6768,6788]","https://github.com/pockethub/PocketHub/commit/a7401e5091c06c68fae499ea1972b40143c66fa9"
"METHOD_INVOCATION_RECEIVER:MethodInvocation","SimpleName: intentList [7371,7381]","SimpleName: startActivityForResult [6737,6759]","https://github.com/pockethub/PocketHub/commit/a7401e5091c06c68fae499ea1972b40143c66fa9"
"InfixExpression:METHOD_INVOCATION_ARGUMENTS","SimpleName: extraIntents [7822,7834]","SimpleName: requestCode [6970,6981]","https://github.com/pockethub/PocketHub/commit/a7401e5091c06c68fae499ea1972b40143c66fa9"
"METHOD_INVOCATION_ARGUMENTS:SimpleType","SimpleName: LabeledIntent [7390,7403]","SimpleName: intent [6760,6766]","https://github.com/pockethub/PocketHub/commit/a7401e5091c06c68fae499ea1972b40143c66fa9"
"MethodInvocation:SuperMethodInvocation","SimpleName: size [7756,7760]","SimpleName: resultCode [6940,6950]","https://github.com/pockethub/PocketHub/commit/a7401e5091c06c68fae499ea1972b40143c66fa9"
"SingleVariableDeclaration:VariableDeclarationFragment","SimpleName: chooser [7581,7588]","SimpleName: requestCode [6852,6863]","https://github.com/pockethub/PocketHub/commit/a7401e5091c06c68fae499ea1972b40143c66fa9"
"METHOD_INVOCATION_RECEIVER:SuperMethodInvocation","SimpleName: intentList [7706,7716]","SimpleName: onActivityResult [6910,6926]","https://github.com/pockethub/PocketHub/commit/a7401e5091c06c68fae499ea1972b40143c66fa9"
"MethodInvocation:SuperMethodInvocation","SimpleName: putExtra [7783,7791]","SimpleName: data [6952,6956]","https://github.com/pockethub/PocketHub/commit/a7401e5091c06c68fae499ea1972b40143c66fa9"
"MethodInvocation:SuperMethodInvocation","SimpleName: toArray [7717,7724]","SimpleName: requestCode [6927,6938]","https://github.com/pockethub/PocketHub/commit/a7401e5091c06c68fae499ea1972b40143c66fa9"
"MethodInvocation:SingleVariableDeclaration","SimpleName: remove [7623,7629]","SimpleName: resultCode [6869,6879]","https://github.com/pockethub/PocketHub/commit/a7401e5091c06c68fae499ea1972b40143c66fa9"
"SingleVariableDeclaration:VariableDeclarationFragment","SimpleName: extraIntents [7691,7703]","SimpleName: data [6888,6892]","https://github.com/pockethub/PocketHub/commit/a7401e5091c06c68fae499ea1972b40143c66fa9"
"InfixExpression:METHOD_INVOCATION_ARGUMENTS","SimpleName: chooser [7860,7867]","SimpleName: resultCode [7009,7019]","https://github.com/pockethub/PocketHub/commit/a7401e5091c06c68fae499ea1972b40143c66fa9"
"MethodInvocation:VariableDeclarationFragment","SimpleName: assertNotNull [16769,16782]","SimpleName: receiveChannelEndpoint [17628,17650]","https://github.com/real-logic/Aeron/commit/35893c115ba23bd62a7036a33390420f074ce660"
"MethodInvocation:SimpleType","SimpleName: verifyReceiverSubscribes [16733,16757]","SimpleName: ReceiveChannelEndpoint [17605,17627]","https://github.com/real-logic/Aeron/commit/35893c115ba23bd62a7036a33390420f074ce660"
"MethodInvocation:SimpleType","SimpleName: assertNotNull [17378,17391]","SimpleName: ReceiveChannelEndpoint [18451,18473]","https://github.com/real-logic/Aeron/commit/35893c115ba23bd62a7036a33390420f074ce660"
"EnhancedForStatement:MethodDeclaration","Block [6665,7155]","Block [9360,9874]","https://github.com/restlet/restlet-framework-java/commit/7ffe37983e2f09637b0c84d526a2f824de652de4"
"IfStatement:MethodDeclaration","Block [15139,16248]","Block [15548,16351]","https://github.com/robovm/robovm/commit/7837d0baf1aef45340eec699516a8c3a22aeb553"
"METHOD_INVOCATION_ARGUMENTS:MethodInvocation","SimpleName: spacer [6661,6667]","SimpleName: verticalSpacer [6720,6734]","https://github.com/rstudio/rstudio/commit/4983f83d1bedb7b737fc56d409c1c06b04e34e4e"
"IfStatement:MethodDeclaration","Block [25937,26884]","Block [27976,28611]","https://github.com/spotify/helios/commit/3ffd70929c08be5cf14f156189e8050969caa87e"
"METHOD_INVOCATION_ARGUMENTS:MethodInvocation","SimpleName: getName [3398,3405]","SimpleName: client [3211,3217]","https://github.com/spotify/helios/commit/da39bfeb9c370abe2d86e6e327fade252434090d"
"Assignment:SingleVariableDeclaration","SimpleName: cc [3090,3092]","SimpleName: rc [3172,3174]","https://github.com/spotify/helios/commit/da39bfeb9c370abe2d86e6e327fade252434090d"
"MethodInvocation:SimpleType","SimpleName: InterruptedException [2609,2629]","SimpleName: forPattern [2661,2671]","https://github.com/spotify/helios/commit/da39bfeb9c370abe2d86e6e327fade252434090d"
"SingleVariableDeclaration:VariableDeclarationFragment","SimpleName: out [2480,2483]","SimpleName: interval [2556,2564]","https://github.com/spotify/helios/commit/da39bfeb9c370abe2d86e6e327fade252434090d"
"PrefixExpression:SimpleType","SimpleName: ExecutionException [2631,2649]","SimpleName: json [2702,2706]","https://github.com/spotify/helios/commit/da39bfeb9c370abe2d86e6e327fade252434090d"
"MethodInvocation:VariableDeclarationFragment","SimpleName: watchDeploymentGroup [2327,2347]","SimpleName: full [2492,2496]","https://github.com/spotify/helios/commit/da39bfeb9c370abe2d86e6e327fade252434090d"
"METHOD_INVOCATION_ARGUMENTS:METHOD_INVOCATION_RECEIVER","SimpleName: cc [3558,3560]","SimpleName: full [3236,3240]","https://github.com/spotify/helios/commit/da39bfeb9c370abe2d86e6e327fade252434090d"
"METHOD_INVOCATION_ARGUMENTS:MethodInvocation","SimpleName: printf [3491,3497]","SimpleName: json [3224,3228]","https://github.com/spotify/helios/commit/da39bfeb9c370abe2d86e6e327fade252434090d"
"SimpleType:VariableDeclarationFragment","SimpleName: TargetAndClient [2570,2585]","SimpleName: formatter [2634,2643]","https://github.com/spotify/helios/commit/da39bfeb9c370abe2d86e6e327fade252434090d"
"IfStatement:MethodDeclaration","Block [2039,2608]","Block [3511,4052]","https://github.com/spring-projects/spring-boot/commit/1cfc6f64f64353bc5530a8ce8cdacfc3eba3e7b2"
"METHOD_INVOCATION_ARGUMENTS:VariableDeclarationFragment","SimpleName: properties [8817,8827]","SimpleName: itemKey [8361,8368]","https://github.com/spring-projects/spring-boot/commit/20d39f7af2165c67d5221f556f58820c992d2cc6"
"IfStatement:MethodDeclaration","Block [7896,8008]","Block [8856,8997]","https://github.com/spring-projects/spring-boot/commit/20d39f7af2165c67d5221f556f58820c992d2cc6"
"MethodInvocation:SingleMemberAnnotation","SimpleName: SuppressWarnings [8359,8375]","SimpleName: flatten [8010,8017]","https://github.com/spring-projects/spring-boot/commit/20d39f7af2165c67d5221f556f58820c992d2cc6"
"METHOD_INVOCATION_ARGUMENTS:SimpleType","SimpleName: Map [8393,8396]","SimpleName: properties [8018,8028]","https://github.com/spring-projects/spring-boot/commit/20d39f7af2165c67d5221f556f58820c992d2cc6"
"FieldAccess:MethodInvocation","SimpleName: context [9988,9995]","SimpleName: load [7429,7433]","https://github.com/spring-projects/spring-boot/commit/cb98ee25ff52bf97faebe3f45cdef0ced9b4416e"
"FieldAccess:MethodInvocation","SimpleName: context [14083,14090]","SimpleName: load [10469,10473]","https://github.com/spring-projects/spring-boot/commit/cb98ee25ff52bf97faebe3f45cdef0ced9b4416e"
"FieldAccess:METHOD_INVOCATION_RECEIVER","SimpleName: context [7371,7378]","SimpleName: Arrays [12839,12845]","https://github.com/spring-projects/spring-boot/commit/cb98ee25ff52bf97faebe3f45cdef0ced9b4416e"
"FieldAccess:MethodInvocation","SimpleName: context [12896,12903]","SimpleName: load [9536,9540]","https://github.com/spring-projects/spring-boot/commit/cb98ee25ff52bf97faebe3f45cdef0ced9b4416e"
"FieldAccess:MethodInvocation","SimpleName: context [14545,14552]","SimpleName: load [10671,10675]","https://github.com/spring-projects/spring-boot/commit/cb98ee25ff52bf97faebe3f45cdef0ced9b4416e"
"FieldAccess:MethodInvocation","SimpleName: context [6663,6670]","SimpleName: load [5651,5655]","https://github.com/spring-projects/spring-boot/commit/cb98ee25ff52bf97faebe3f45cdef0ced9b4416e"
"FieldAccess:MethodInvocation","SimpleName: context [5345,5352]","SimpleName: load [4842,4846]","https://github.com/spring-projects/spring-boot/commit/cb98ee25ff52bf97faebe3f45cdef0ced9b4416e"
"METHOD_INVOCATION_RECEIVER:MethodInvocation","SimpleName: EnvironmentTestUtils [7270,7290]","SimpleName: load [6003,6007]","https://github.com/spring-projects/spring-boot/commit/cb98ee25ff52bf97faebe3f45cdef0ced9b4416e"
"FieldAccess:MethodInvocation","SimpleName: context [15171,15178]","SimpleName: load [11037,11041]","https://github.com/spring-projects/spring-boot/commit/cb98ee25ff52bf97faebe3f45cdef0ced9b4416e"
"FieldAccess:MethodInvocation","SimpleName: context [4232,4239]","SimpleName: load [4237,4241]","https://github.com/spring-projects/spring-boot/commit/cb98ee25ff52bf97faebe3f45cdef0ced9b4416e"
"FieldAccess:MethodInvocation","SimpleName: context [9241,9248]","SimpleName: load [7062,7066]","https://github.com/spring-projects/spring-boot/commit/cb98ee25ff52bf97faebe3f45cdef0ced9b4416e"
"METHOD_INVOCATION_RECEIVER:MethodInvocation","SimpleName: EnvironmentTestUtils [16105,16125]","SimpleName: load [11554,11558]","https://github.com/spring-projects/spring-boot/commit/cb98ee25ff52bf97faebe3f45cdef0ced9b4416e"
"FieldAccess:MethodInvocation","SimpleName: context [8383,8390]","SimpleName: load [6436,6440]","https://github.com/spring-projects/spring-boot/commit/cb98ee25ff52bf97faebe3f45cdef0ced9b4416e"
"FieldAccess:MethodInvocation","SimpleName: context [16638,16645]","SimpleName: load [11937,11941]","https://github.com/spring-projects/spring-boot/commit/cb98ee25ff52bf97faebe3f45cdef0ced9b4416e"
"FieldAccess:MethodInvocation","SimpleName: context [6041,6048]","SimpleName: load [5284,5288]","https://github.com/spring-projects/spring-boot/commit/cb98ee25ff52bf97faebe3f45cdef0ced9b4416e"
"METHOD_INVOCATION_ARGUMENTS:VariableDeclarationFragment","SimpleName: returnType [5776,5786]","SimpleName: task [5257,5261]","https://github.com/spring-projects/spring-framework/commit/dd4bc630c3de70204081ab196945d6b55ab03beb"
"MethodInvocation:SimpleType","SimpleName: Class [5767,5772]","SimpleName: doSubmit [5248,5256]","https://github.com/spring-projects/spring-framework/commit/dd4bc630c3de70204081ab196945d6b55ab03beb"
"METHOD_INVOCATION_ARGUMENTS:MethodInvocation","SimpleName: canWrite [2316,2324]","SimpleName: converter [1702,1711]","https://github.com/spring-projects/spring-hateoas/commit/8bdc57ba8975d851fe91edc908761aacea624766"
"METHOD_INVOCATION_ARGUMENTS:MethodInvocation","SimpleName: canRead [1825,1832]","SimpleName: converter [2096,2105]","https://github.com/spring-projects/spring-hateoas/commit/8bdc57ba8975d851fe91edc908761aacea624766"
"METHOD_INVOCATION_RECEIVER:MethodInvocation","SimpleName: converter [2306,2315]","SimpleName: assertCanRead [1688,1701]","https://github.com/spring-projects/spring-hateoas/commit/8bdc57ba8975d851fe91edc908761aacea624766"
"METHOD_INVOCATION_RECEIVER:MethodInvocation","SimpleName: converter [1815,1824]","SimpleName: assertCanWrite [2081,2095]","https://github.com/spring-projects/spring-hateoas/commit/8bdc57ba8975d851fe91edc908761aacea624766"
"METHOD_INVOCATION_ARGUMENTS:SimpleType","SimpleName: String [2670,2676]","SimpleName: converter [1988,1997]","https://github.com/spring-projects/spring-hateoas/commit/8bdc57ba8975d851fe91edc908761aacea624766"
"MethodDeclaration:PrefixExpression","SimpleName: disableSaveOnResponseCommitted [5232,5262]","SimpleName: onResponseCommitted [3301,3320]","https://github.com/spring-projects/spring-security/commit/fcc9a34356817d93c24b5ccf3107ec234a28b136"
"IfStatement:MethodDeclaration","Block [5264,5369]","Block [3323,3416]","https://github.com/spring-projects/spring-security/commit/fcc9a34356817d93c24b5ccf3107ec234a28b136"
"FieldAccess:MethodInvocation","SimpleName: disableSaveOnResponseCommitted [3049,3079]","SimpleName: disableOnResponseCommitted [2803,2829]","https://github.com/spring-projects/spring-security/commit/fcc9a34356817d93c24b5ccf3107ec234a28b136"
"IfStatement:MethodDeclaration","Block [7432,8875]","Block [11802,13041]","https://github.com/wildfly/wildfly/commit/d7675fb0b19d3d22978e79954f441eeefd74a3b2"
"IfStatement:MethodDeclaration","Block [9125,12400]","Block [8792,11671]","https://github.com/wildfly/wildfly/commit/d7675fb0b19d3d22978e79954f441eeefd74a3b2"
